config,network,rmse,mape,rhat_sigma,VaR_1_0,VaR_10_0,VaR_0_1,VaR_5_0,nu
32,4,0.014112022398663077,0.9577796253904964,1.5251002,0.02592087312414734,0.13096862210095497,0.002728512960436562,0.08321964529331514,3.0
320,4,0.014121121886070122,0.9669759739543126,1.218631,0.03956343792633015,0.11596180081855388,0.01227830832196453,0.08458390177353342,7.0
321,1,0.0141598860119932,0.9797806679977289,1.0345014,0.036834924965893585,0.1145975443383356,0.010914051841746248,0.08185538881309687,7.0
322,2,0.01415950867930198,0.9953291374004242,1.029384,0.036834924965893585,0.1077762619372442,0.009549795361527967,0.0791268758526603,7.0
323,3,0.014185820986745404,0.9959459616857659,1.011965,0.03819918144611187,0.11732605729877217,0.01227830832196453,0.08321964529331514,7.0
324,4,0.014122063502058822,0.9600007607211787,1.9732714,0.03819918144611187,0.11596180081855388,0.010914051841746248,0.08321964529331514,7.0
325,1,0.014146459368353737,0.9421130987086802,1.0211731,0.036834924965893585,0.1145975443383356,0.010914051841746248,0.08321964529331514,7.0
326,2,0.014188743065865454,1.001489636278613,1.4054153,0.017735334242837655,0.08321964529331514,0.004092769440654843,0.0504774897680764,7.0
327,3,0.01420345522651951,1.0070814712174774,2.0563595,0.03819918144611187,0.11732605729877217,0.010914051841746248,0.08594815825375171,7.0
328,4,0.014110677452937068,0.9499629479062675,2.0390732,0.04229195088676671,0.12551159618008187,0.010914051841746248,0.08594815825375171,7.0
329,1,0.014209758762157979,0.9095220372025962,1.0003402,0.03819918144611187,0.1145975443383356,0.009549795361527967,0.0791268758526603,7.0
33,1,0.014176997627800067,0.9685271443101374,1.0024785,0.02592087312414734,0.13096862210095497,0.002728512960436562,0.08458390177353342,3.0
330,2,0.014178786292108088,0.9718452309030903,1.0593725,0.027285129604365622,0.09822646657571624,0.0068212824010914054,0.06684856753069578,7.0
331,3,0.014108035033537542,0.9365961468346377,1.091241,0.045020463847203276,0.12687585266030013,0.01227830832196453,0.08731241473396999,7.0
332,4,0.014247532050866428,1.047731572700789,1.6327647,0.045020463847203276,0.12278308321964529,0.01227830832196453,0.08867667121418826,7.0
333,1,0.01414904422355448,0.9573914425583954,1.2552232,0.034106412005457026,0.09959072305593451,0.005457025920873124,0.06821282401091405,7.0
334,2,0.014184245121780893,0.9896088481606368,3.1726992,0.01227830832196453,0.06957708049113233,0.002728512960436562,0.04229195088676671,7.0
335,3,0.014192898544803597,1.0003038722214557,2.6314063,0.040927694406548434,0.12005457025920874,0.010914051841746248,0.08594815825375171,7.0
336,4,0.01412692459574213,0.9717538869741412,1.3203752,0.040927694406548434,0.12551159618008187,0.01227830832196453,0.08731241473396999,7.0
337,1,0.014149051887440195,0.9595097226636432,0.9999728,0.036834924965893585,0.11323328785811733,0.010914051841746248,0.08321964529331514,7.0
338,2,0.014168340728819789,0.9701461249129812,2.081199,0.036834924965893585,0.10504774897680765,0.010914051841746248,0.07639836289222374,7.0
339,3,0.014193670948352412,0.9998361770450279,1.0081265,0.03956343792633015,0.11596180081855388,0.010914051841746248,0.08321964529331514,7.0
34,2,0.014255478842850763,1.0031144053850278,1.7290391,0.015006821282401092,0.1145975443383356,0.002728512960436562,0.07366984993178717,3.0
340,4,0.014107382193531486,0.9586732183629251,1.0555983,0.03819918144611187,0.11186903137789904,0.010914051841746248,0.08321964529331514,7.0
341,1,0.014160896323673287,0.9633724393510512,1.292559,0.036834924965893585,0.11732605729877217,0.010914051841746248,0.08321964529331514,7.0
342,2,0.014148300817997925,0.9835725729684289,3.0402472,0.013642564802182811,0.08049113233287858,0.004092769440654843,0.0504774897680764,7.0
343,3,0.014210822316845017,1.0002758199068498,1.1312711,0.03956343792633015,0.11869031377899045,0.01227830832196453,0.08321964529331514,7.0
344,4,0.014116633021534665,0.9661780846863167,2.123658,0.036834924965893585,0.11323328785811733,0.01227830832196453,0.08321964529331514,7.0
345,1,0.014143445571001527,0.9631713658264139,1.0731016,0.03819918144611187,0.11323328785811733,0.010914051841746248,0.08321964529331514,7.0
346,2,0.014216010026692143,1.0057219944241138,2.90424,0.03547066848567531,0.10504774897680765,0.008185538881309686,0.07776261937244201,7.0
347,3,0.01419922292678479,0.9925745168059518,1.2065676,0.036834924965893585,0.11596180081855388,0.010914051841746248,0.08321964529331514,7.0
348,4,0.014088538772906651,0.9353304737546886,2.0432796,0.03819918144611187,0.1145975443383356,0.010914051841746248,0.08321964529331514,7.0
349,1,0.014108032905961318,0.9662163466798379,3.1951663,0.036834924965893585,0.11596180081855388,0.010914051841746248,0.08458390177353342,7.0
35,3,0.014196135470242819,1.014279950395214,1.6678333,0.02455661664392906,0.12414733969986358,0.002728512960436562,0.08458390177353342,3.0
350,2,0.014192214764096295,0.9890505473815189,2.8556733,0.013642564802182811,0.08185538881309687,0.004092769440654843,0.04911323328785812,7.0
351,3,0.014201265979466983,1.0084053298296047,1.6524247,0.03956343792633015,0.11596180081855388,0.008185538881309686,0.08321964529331514,7.0
352,4,0.014115151609986701,0.9551854323352439,1.4009088,0.03819918144611187,0.1145975443383356,0.010914051841746248,0.08185538881309687,7.0
353,1,0.01416097675031674,1.011188244880654,1.9114379,0.04365620736698499,0.12141882673942701,0.01227830832196453,0.08594815825375171,7.0
354,2,0.014141113727208903,1.0055969352903147,2.7253249,0.03137789904502047,0.1009549795361528,0.0068212824010914054,0.0723055934515689,7.0
355,3,0.014206778012397586,1.0093680188229428,2.1134377,0.036834924965893585,0.10914051841746249,0.009549795361527967,0.08185538881309687,7.0
356,4,0.014114745826640848,0.9777449593658036,1.0609889,0.036834924965893585,0.1145975443383356,0.009549795361527967,0.08185538881309687,7.0
357,1,0.014117747660865335,0.9755718424369375,1.0861899,0.03819918144611187,0.11323328785811733,0.010914051841746248,0.08185538881309687,7.0
358,2,0.014190467061619902,1.009483626456888,1.4137766,0.01227830832196453,0.0723055934515689,0.002728512960436562,0.047748976807639835,7.0
359,3,0.014201643540009388,0.9914360145731277,2.7392123,0.03956343792633015,0.12005457025920874,0.010914051841746248,0.08594815825375171,7.0
36,4,0.014129711833147955,0.9670109414677321,1.0486225,0.023192360163710776,0.12824010914051842,0.002728512960436562,0.08321964529331514,3.0
360,4,0.014117803322800934,0.9624744539788035,2.1448793,0.036834924965893585,0.10641200545702592,0.010914051841746248,0.07776261937244201,7.0
361,1,0.014103371235778806,0.9509573898984374,1.0770181,0.03819918144611187,0.11323328785811733,0.010914051841746248,0.08321964529331514,8.0
362,2,0.014287386878022973,0.973199630538841,1.536226,0.040927694406548434,0.11186903137789904,0.010914051841746248,0.0791268758526603,8.0
363,3,0.01415429628124035,0.9714219572498112,1.0000708,0.03819918144611187,0.11732605729877217,0.01227830832196453,0.08321964529331514,8.0
364,4,0.014124170637131592,0.9398559395899024,1.3156796,0.03819918144611187,0.1145975443383356,0.010914051841746248,0.08321964529331514,8.0
365,1,0.014108099740276301,0.958726959331924,1.675085,0.03819918144611187,0.1077762619372442,0.010914051841746248,0.08185538881309687,8.0
366,2,0.014269425338326563,0.9427806798208932,2.423764,0.0286493860845839,0.0941336971350614,0.005457025920873124,0.058663028649386086,8.0
367,3,0.01420048328997115,1.004352689311327,2.7862337,0.03819918144611187,0.11596180081855388,0.01227830832196453,0.08321964529331514,8.0
368,4,0.014111882863167948,0.9557705168302038,1.523502,0.03819918144611187,0.11323328785811733,0.010914051841746248,0.08321964529331514,8.0
369,1,0.014134439744891264,0.9495540530017462,1.0765817,0.03956343792633015,0.11050477489768076,0.010914051841746248,0.08321964529331514,8.0
37,1,0.01418612490748776,0.9472061745225194,1.3824996,0.021828103683492497,0.12141882673942701,0.002728512960436562,0.08049113233287858,3.0
370,2,0.014247384167792436,0.9419894073517489,1.4656477,0.03956343792633015,0.1145975443383356,0.010914051841746248,0.08185538881309687,8.0
371,3,0.014158431983489317,0.9817732374836664,0.9999737,0.03819918144611187,0.11596180081855388,0.01227830832196453,0.08321964529331514,8.0
372,4,0.014104207443212592,0.9395963755941119,1.3063717,0.036834924965893585,0.11596180081855388,0.010914051841746248,0.08321964529331514,8.0
373,1,0.014152047551730988,0.9533543890853897,1.6228749,0.036834924965893585,0.11050477489768076,0.010914051841746248,0.0791268758526603,8.0
374,2,0.014365182861588052,0.9077860811067388,2.5155275,0.02592087312414734,0.08594815825375171,0.008185538881309686,0.05593451568894952,8.0
375,3,0.014200697379981439,0.9942648880396363,2.136685,0.040927694406548434,0.11323328785811733,0.010914051841746248,0.08321964529331514,8.0
376,4,0.014101937671007985,0.9552540333221166,1.5954179,0.03819918144611187,0.1145975443383356,0.010914051841746248,0.08321964529331514,8.0
377,1,0.014177626205030944,1.0150812626177035,1.067871,0.030013642564802184,0.09959072305593451,0.009549795361527967,0.0723055934515689,8.0
378,2,0.014427782067745374,0.8349937761528852,1.0611613,0.02455661664392906,0.08731241473396999,0.0068212824010914054,0.05320600272851296,8.0
379,3,0.014065557342674867,0.9184374362579081,1.1910644,0.040927694406548434,0.12551159618008187,0.01227830832196453,0.08594815825375171,8.0
38,2,0.014197138112036954,1.0229132828425187,1.5337816,0.0068212824010914054,0.07776261937244201,0.0,0.040927694406548434,3.0
380,4,0.014058725433211973,0.916046082690888,1.1478252,0.034106412005457026,0.10914051841746249,0.009549795361527967,0.07366984993178717,8.0
381,1,0.014270916295839623,0.9495636645491323,1.9845375,0.036834924965893585,0.10914051841746249,0.010914051841746248,0.08049113233287858,8.0
382,2,0.01697949350334013,0.7447550862178577,1.3094019,0.013642564802182811,0.07776261937244201,0.0068212824010914054,0.0504774897680764,8.0
383,3,0.014198201913660625,1.0040759118936278,2.323679,0.04229195088676671,0.12005457025920874,0.01227830832196453,0.08594815825375171,8.0
384,4,0.014102831175593583,0.9487614995731993,1.0054682,0.04229195088676671,0.12551159618008187,0.01227830832196453,0.08731241473396999,8.0
385,1,0.014092000922061263,0.9516708857653083,1.1510288,0.036834924965893585,0.11732605729877217,0.010914051841746248,0.08321964529331514,8.0
386,2,0.01431030134408211,0.9404423493204852,1.6332576,0.036834924965893585,0.10368349249658936,0.010914051841746248,0.0791268758526603,8.0
387,3,0.014194604670098808,0.991348794710723,1.0896869,0.040927694406548434,0.11050477489768076,0.01227830832196453,0.08185538881309687,8.0
388,4,0.014119077341664378,0.9521781379552001,1.3258549,0.03956343792633015,0.11323328785811733,0.010914051841746248,0.08321964529331514,8.0
389,1,0.01411722747362504,0.9604476347693933,1.0243279,0.03956343792633015,0.1145975443383356,0.010914051841746248,0.08321964529331514,8.0
39,3,0.014205282044493171,1.0051657903837847,2.056725,0.023192360163710776,0.12551159618008187,0.002728512960436562,0.08321964529331514,3.0
390,2,0.01440165558811333,0.9213259974632205,1.9435502,0.019099590723055934,0.08458390177353342,0.005457025920873124,0.05320600272851296,8.0
391,3,0.014201194244561142,1.0075046069498272,1.140282,0.040927694406548434,0.11732605729877217,0.01227830832196453,0.08321964529331514,8.0
392,4,0.014123175040154055,0.9642336214453879,1.9550856,0.03956343792633015,0.11323328785811733,0.01227830832196453,0.08458390177353342,8.0
393,1,0.014165314747118407,0.955695871999983,1.0023336,0.036834924965893585,0.11186903137789904,0.010914051841746248,0.08185538881309687,8.0
394,2,0.014325944844204042,0.945988912704731,1.1649997,0.036834924965893585,0.1077762619372442,0.010914051841746248,0.08049113233287858,8.0
395,3,0.014201552317377117,1.001562676120956,1.086706,0.040927694406548434,0.1145975443383356,0.010914051841746248,0.08321964529331514,8.0
396,4,0.014123141469597564,0.952870685198042,2.3053908,0.03956343792633015,0.11323328785811733,0.010914051841746248,0.08321964529331514,8.0
397,1,0.014139184434431365,0.9433122234217219,1.0584759,0.036834924965893585,0.10641200545702592,0.01227830832196453,0.08185538881309687,8.0
398,2,0.01442794200549954,0.9318082857472143,1.4969634,0.019099590723055934,0.08321964529331514,0.004092769440654843,0.0504774897680764,8.0
399,3,0.014204853274878144,1.004159962042974,2.31004,0.040927694406548434,0.11732605729877217,0.01227830832196453,0.08594815825375171,8.0
4,4,0.01412092946697838,0.9529635569489258,1.6837908,0.02455661664392906,0.1296043656207367,0.002728512960436562,0.08458390177353342,3.0
40,4,0.014108263523771782,0.9674007783089671,1.6283413,0.0286493860845839,0.13369713506139155,0.002728512960436562,0.08731241473396999,3.0
400,4,0.01410928905266843,0.9612310271753391,2.0527956,0.04229195088676671,0.11596180081855388,0.010914051841746248,0.08594815825375171,8.0
401,1,0.014213740038994596,0.9013790651606537,1.0000707,0.03956343792633015,0.11186903137789904,0.010914051841746248,0.07776261937244201,8.0
402,2,0.014439930614646166,0.9304183805107598,1.0058312,0.027285129604365622,0.09004092769440655,0.009549795361527967,0.058663028649386086,8.0
403,3,0.014111177139022798,0.9328827995387284,1.0721632,0.04229195088676671,0.12414733969986358,0.010914051841746248,0.08594815825375171,8.0
404,4,0.014264919051044619,1.0577247885590833,1.6350338,0.04365620736698499,0.11732605729877217,0.01227830832196453,0.08458390177353342,8.0
405,1,0.014146274372969704,0.9557730924994352,1.2518986,0.03547066848567531,0.09822646657571624,0.009549795361527967,0.06957708049113233,8.0
406,2,0.01440835933745523,0.9482289702621727,1.6766065,0.010914051841746248,0.07094133697135062,0.004092769440654843,0.04365620736698499,8.0
407,3,0.01419703678402908,0.9957238081776782,2.6337993,0.04229195088676671,0.11869031377899045,0.01227830832196453,0.08458390177353342,8.0
408,4,0.014128689731862364,0.9810851453834597,1.3490309,0.045020463847203276,0.12141882673942701,0.01227830832196453,0.08458390177353342,8.0
409,1,0.014119958876966154,0.9492244025106248,1.0147827,0.036834924965893585,0.10914051841746249,0.010914051841746248,0.08185538881309687,8.0
41,1,0.014236261321168762,0.9283688461289775,1.0006396,0.021828103683492497,0.11732605729877217,0.002728512960436562,0.07776261937244201,3.0
410,2,0.014314859128264091,0.9258822671967919,1.445193,0.03547066848567531,0.10231923601637108,0.010914051841746248,0.07639836289222374,8.0
411,3,0.01419492067321483,0.9991340384987532,1.2673322,0.03819918144611187,0.11596180081855388,0.01227830832196453,0.08458390177353342,8.0
412,4,0.014095582425026074,0.9596485430864268,1.2420604,0.040927694406548434,0.11186903137789904,0.010914051841746248,0.08321964529331514,8.0
413,1,0.014147358321548885,0.9543687138915625,1.2401118,0.036834924965893585,0.11050477489768076,0.010914051841746248,0.08185538881309687,8.0
414,2,0.014340973254421309,0.938719386521935,2.6164124,0.015006821282401092,0.0791268758526603,0.005457025920873124,0.04911323328785812,8.0
415,3,0.014199679801170423,0.9993054768423747,1.7376922,0.03956343792633015,0.11732605729877217,0.010914051841746248,0.08321964529331514,8.0
416,4,0.014112568709818581,0.9700885026815844,2.2207386,0.036834924965893585,0.11323328785811733,0.010914051841746248,0.08321964529331514,8.0
417,1,0.01411123030887206,0.9684602085351077,1.2142864,0.036834924965893585,0.10914051841746249,0.010914051841746248,0.08321964529331514,8.0
418,2,0.014337511432873725,0.9717137533178424,3.041215,0.034106412005457026,0.1009549795361528,0.009549795361527967,0.07503410641200546,8.0
419,3,0.01420021216263742,0.9932556524746451,1.0508363,0.03819918144611187,0.11186903137789904,0.010914051841746248,0.08321964529331514,8.0
42,2,0.014219161828678016,1.057525473284511,1.2760178,0.010914051841746248,0.08731241473396999,0.0,0.047748976807639835,3.0
420,4,0.014109079691281024,0.9583794896693283,1.4741602,0.036834924965893585,0.11323328785811733,0.010914051841746248,0.08321964529331514,8.0
421,1,0.014111021185793514,0.9699314238042948,2.5875962,0.040927694406548434,0.11050477489768076,0.010914051841746248,0.08185538881309687,8.0
422,2,0.01428506355254136,0.9639473582039643,2.5515811,0.01227830832196453,0.07639836289222374,0.004092769440654843,0.04911323328785812,8.0
423,3,0.014206391239606325,1.0114471973527615,1.7123826,0.03956343792633015,0.11050477489768076,0.01227830832196453,0.08185538881309687,8.0
424,4,0.014109408871559431,0.9558084953272638,2.064497,0.03956343792633015,0.11323328785811733,0.010914051841746248,0.08321964529331514,8.0
425,1,0.01414033102378173,1.0080154313590168,1.5311754,0.045020463847203276,0.12141882673942701,0.013642564802182811,0.08867667121418826,8.0
426,2,0.014080698986847766,0.9510610302934966,1.3192583,0.02455661664392906,0.09004092769440655,0.004092769440654843,0.054570259208731244,8.0
427,3,0.01420416547533137,1.0028785531867472,1.6881988,0.036834924965893585,0.10914051841746249,0.010914051841746248,0.0791268758526603,8.0
428,4,0.014124114805824707,0.978588923802189,1.0169588,0.036834924965893585,0.11050477489768076,0.010914051841746248,0.08185538881309687,8.0
429,1,0.014112738797771729,0.9785284885646397,1.095791,0.036834924965893585,0.10914051841746249,0.01227830832196453,0.08321964529331514,8.0
43,3,0.014117518940901805,0.9312526513450734,1.1955078,0.03274215552523874,0.1377899045020464,0.002728512960436562,0.08867667121418826,3.0
430,2,0.014156086415859444,0.9839413950413424,1.0036153,0.01227830832196453,0.06821282401091405,0.002728512960436562,0.04229195088676671,8.0
431,3,0.014203161100069733,0.9913984687392142,2.738075,0.04229195088676671,0.11869031377899045,0.01227830832196453,0.08458390177353342,8.0
432,4,0.014121434854586544,0.97163656754118,2.1920097,0.036834924965893585,0.10641200545702592,0.009549795361527967,0.07639836289222374,8.0
433,1,0.014142284298980791,0.9409886703008845,1.0005215,0.036834924965893585,0.11186903137789904,0.01227830832196453,0.08321964529331514,9.0
434,2,0.015026422755085733,1.0019852118062322,1.1135293,0.040927694406548434,0.11050477489768076,0.01227830832196453,0.08185538881309687,9.0
435,3,0.014159287094627037,0.9725778665805529,1.0158247,0.03956343792633015,0.11186903137789904,0.01227830832196453,0.08321964529331514,9.0
436,4,0.014106954712894157,0.9472317818362158,1.2355382,0.03819918144611187,0.10914051841746249,0.010914051841746248,0.08185538881309687,9.0
437,1,0.014116759211763454,0.9422851499227606,1.7504264,0.036834924965893585,0.10641200545702592,0.010914051841746248,0.07776261937244201,9.0
438,2,0.014483946949510896,0.959665237408681,2.6848266,0.0286493860845839,0.09549795361527967,0.0068212824010914054,0.06412005457025921,9.0
439,3,0.014205538406905529,1.0092809604697595,2.2621145,0.04229195088676671,0.11323328785811733,0.010914051841746248,0.08321964529331514,9.0
44,4,0.014244010937383249,1.046044075767111,1.671217,0.030013642564802184,0.1432469304229195,0.002728512960436562,0.09686221009549795,3.0
440,4,0.01411374331271281,0.9529029561893931,1.4744619,0.03956343792633015,0.10914051841746249,0.01227830832196453,0.08321964529331514,9.0
441,1,0.014150180725441686,0.9370249161252816,1.2217824,0.03819918144611187,0.11186903137789904,0.01227830832196453,0.08321964529331514,9.0
442,2,0.014516370665757027,0.9665467610046738,1.6404288,0.040927694406548434,0.11050477489768076,0.01227830832196453,0.08185538881309687,9.0
443,3,0.014145010441921008,0.9737748396761582,1.0411726,0.03956343792633015,0.11323328785811733,0.010914051841746248,0.08321964529331514,9.0
444,4,0.01409894913152936,0.9567356184697565,1.462295,0.036834924965893585,0.11050477489768076,0.01227830832196453,0.08185538881309687,9.0
445,1,0.014139784864545155,0.9416020921683681,1.9476132,0.03956343792633015,0.10914051841746249,0.010914051841746248,0.08185538881309687,9.0
446,2,0.01461412434353504,0.942347724101321,2.0693161,0.0286493860845839,0.09140518417462483,0.004092769440654843,0.061391541609822645,9.0
447,3,0.014198331096918098,1.0079080912111593,1.9841785,0.040927694406548434,0.1145975443383356,0.01227830832196453,0.08321964529331514,9.0
448,4,0.014101104231018345,0.9372809877745357,1.4910613,0.03819918144611187,0.11323328785811733,0.010914051841746248,0.08185538881309687,9.0
449,1,0.014149321746325152,0.9928503984734698,1.0285873,0.034106412005457026,0.09822646657571624,0.009549795361527967,0.06821282401091405,9.0
45,1,0.014162601018690364,0.9638950016705032,1.271813,0.015006821282401092,0.10504774897680765,0.002728512960436562,0.06821282401091405,3.0
450,2,0.01745423700288897,0.9074784650817019,1.7210417,0.02455661664392906,0.08731241473396999,0.005457025920873124,0.06002728512960437,9.0
451,3,0.014104331194920692,0.9360256302889738,1.3331432,0.045020463847203276,0.12141882673942701,0.01227830832196453,0.08731241473396999,9.0
452,4,0.014092862786351397,0.9374845712114109,1.8433411,0.03274215552523874,0.10231923601637108,0.010914051841746248,0.07094133697135062,9.0
453,1,0.01425776549137472,0.9498527085226038,1.9871224,0.036834924965893585,0.10914051841746249,0.010914051841746248,0.07776261937244201,9.0
454,2,0.014409199907717891,0.9802927799250795,1.3638881,0.015006821282401092,0.07639836289222374,0.004092769440654843,0.04638472032742155,9.0
455,3,0.014203757938850821,0.997407664114051,2.320706,0.04638472032742155,0.11869031377899045,0.01637107776261937,0.08594815825375171,9.0
456,4,0.01410383484727978,0.94951107925958,1.0046939,0.04365620736698499,0.12278308321964529,0.010914051841746248,0.08594815825375171,9.0
457,1,0.014081628560974875,0.9529889355715837,1.0252423,0.03819918144611187,0.11186903137789904,0.01227830832196453,0.08049113233287858,9.0
458,2,0.014477529698928914,0.9639569696342072,2.5964646,0.03819918144611187,0.1009549795361528,0.010914051841746248,0.07776261937244201,9.0
459,3,0.014192682390104336,0.9887761424922407,1.2869444,0.040927694406548434,0.11050477489768076,0.013642564802182811,0.08185538881309687,9.0
46,2,0.014193794373967087,1.0090106287416423,2.8011315,0.004092769440654843,0.058663028649386086,0.0,0.034106412005457026,3.0
460,4,0.014127949447014865,0.957991818397029,1.6541837,0.03819918144611187,0.11323328785811733,0.01227830832196453,0.08321964529331514,9.0
461,1,0.014123250973165663,0.9484138862818436,1.8894866,0.04229195088676671,0.11323328785811733,0.010914051841746248,0.08321964529331514,9.0
462,2,0.014400515985257191,0.9616577371321774,1.2800766,0.020463847203274217,0.08731241473396999,0.004092769440654843,0.058663028649386086,9.0
463,3,0.014204966145883463,1.003670275602908,1.512443,0.040927694406548434,0.11186903137789904,0.01227830832196453,0.08185538881309687,9.0
464,4,0.014127668525295354,0.9644128060055634,1.8433485,0.03956343792633015,0.11323328785811733,0.01227830832196453,0.08321964529331514,9.0
465,1,0.014134110218093406,0.9430728579836503,1.0401905,0.03956343792633015,0.11050477489768076,0.010914051841746248,0.08321964529331514,9.0
466,2,0.014582573069824654,0.9688483608952376,1.977557,0.03819918144611187,0.10504774897680765,0.010914051841746248,0.07776261937244201,9.0
467,3,0.014178722722257156,0.9837250488291057,1.36679,0.04229195088676671,0.11050477489768076,0.01227830832196453,0.08321964529331514,9.0
468,4,0.014108419400752241,0.9489215858465652,1.0142452,0.03819918144611187,0.11323328785811733,0.010914051841746248,0.08321964529331514,9.0
469,1,0.014134285330743717,0.9571480682741926,1.2479192,0.036834924965893585,0.1077762619372442,0.01227830832196453,0.0791268758526603,9.0
47,3,0.01419606697708399,0.9974894878966757,2.6324668,0.021828103683492497,0.12414733969986358,0.002728512960436562,0.08458390177353342,3.0
470,2,0.01425389611682943,0.9967697907337563,1.1607836,0.020463847203274217,0.08458390177353342,0.004092769440654843,0.05320600272851296,9.0
471,3,0.014204789414604381,1.013521244623745,2.223826,0.040927694406548434,0.1145975443383356,0.01227830832196453,0.08458390177353342,9.0
472,4,0.014104581731924862,0.9620398867884036,1.9379599,0.04229195088676671,0.11869031377899045,0.01227830832196453,0.08594815825375171,9.0
473,1,0.014197289101009985,0.8987715183498672,1.0067016,0.03956343792633015,0.11323328785811733,0.010914051841746248,0.0791268758526603,9.0
474,2,0.01436934934086455,0.9701259631033027,1.8048352,0.030013642564802184,0.09140518417462483,0.008185538881309686,0.06275579809004093,9.0
475,3,0.014105781764511228,0.92772789271888,1.0468805,0.045020463847203276,0.12141882673942701,0.01227830832196453,0.08731241473396999,9.0
476,4,0.014253070660328212,1.0462703821716008,1.4205536,0.045020463847203276,0.11323328785811733,0.013642564802182811,0.08321964529331514,9.0
477,1,0.014137913522060898,0.9525379559843591,1.2451446,0.034106412005457026,0.09822646657571624,0.010914051841746248,0.06684856753069578,9.0
478,2,0.01445857329718985,0.9576046274992563,3.0144334,0.013642564802182811,0.07503410641200546,0.004092769440654843,0.047748976807639835,9.0
479,3,0.014195338216691873,0.9919245434607159,2.62772,0.040927694406548434,0.11732605729877217,0.013642564802182811,0.08594815825375171,9.0
48,4,0.01412150266435067,0.9697425200155196,1.2571677,0.02592087312414734,0.12824010914051842,0.002728512960436562,0.08458390177353342,3.0
480,4,0.01412882762653044,0.9790295373860337,1.3343731,0.04365620736698499,0.11869031377899045,0.01227830832196453,0.08594815825375171,9.0
481,1,0.01411881127908072,0.9479871995964451,1.0833764,0.03819918144611187,0.1077762619372442,0.010914051841746248,0.08185538881309687,9.0
482,2,0.014490458780891632,0.9570235099544,2.4299684,0.036834924965893585,0.10231923601637108,0.010914051841746248,0.08049113233287858,9.0
483,3,0.01419769596228016,0.9991966301347689,1.0037426,0.03956343792633015,0.1077762619372442,0.01227830832196453,0.08185538881309687,9.0
484,4,0.014114023844451068,0.9533376829359835,1.4415911,0.03956343792633015,0.11323328785811733,0.010914051841746248,0.08321964529331514,9.0
485,1,0.014142781647508604,0.95510059826547,1.2788094,0.03956343792633015,0.10914051841746249,0.010914051841746248,0.08321964529331514,9.0
486,2,0.014594613177480545,0.9658836780374745,2.7685914,0.019099590723055934,0.08185538881309687,0.004092769440654843,0.0504774897680764,9.0
487,3,0.014202958869440079,1.000952116583994,1.2355795,0.04229195088676671,0.11323328785811733,0.01227830832196453,0.08458390177353342,9.0
488,4,0.014116467230559595,0.9460259724805672,1.4507228,0.036834924965893585,0.11050477489768076,0.01227830832196453,0.08321964529331514,9.0
489,1,0.0141374697128201,0.9732270807647685,1.0641326,0.03819918144611187,0.11323328785811733,0.010914051841746248,0.08321964529331514,9.0
49,1,0.01412489501512006,0.9733825746380557,1.0987927,0.020463847203274217,0.12824010914051842,0.002728512960436562,0.08321964529331514,3.0
490,2,0.01442808646265023,0.9894661408233277,2.4496717,0.03547066848567531,0.10368349249658936,0.010914051841746248,0.0791268758526603,9.0
491,3,0.014202417781819476,1.000993233450651,1.0158902,0.03956343792633015,0.10914051841746249,0.01227830832196453,0.08321964529331514,9.0
492,4,0.01409073942037744,0.9443898144283762,1.2091446,0.036834924965893585,0.10914051841746249,0.010914051841746248,0.08049113233287858,9.0
493,1,0.01410331593414619,0.9546728796429478,2.2699232,0.03956343792633015,0.11186903137789904,0.010914051841746248,0.08049113233287858,9.0
494,2,0.014429228061947293,1.0221657852114436,2.7786288,0.01637107776261937,0.08185538881309687,0.005457025920873124,0.047748976807639835,9.0
495,3,0.01419919973138904,1.0047922620687337,1.5384377,0.03956343792633015,0.10914051841746249,0.01227830832196453,0.08185538881309687,9.0
496,4,0.01410819626581343,0.9666248938748527,1.4887592,0.03819918144611187,0.10914051841746249,0.010914051841746248,0.08321964529331514,9.0
497,1,0.014173253351197079,1.0121352298061725,2.2183712,0.045020463847203276,0.12005457025920874,0.01227830832196453,0.08458390177353342,9.0
498,2,0.019863837051956698,0.9051732307620868,1.8885751,0.03137789904502047,0.09686221009549795,0.010914051841746248,0.06957708049113233,9.0
499,3,0.014196089001819902,1.0115341688491275,1.8383901,0.03819918144611187,0.1077762619372442,0.010914051841746248,0.08049113233287858,9.0
5,1,0.014136146491212274,0.9726591795384006,2.2944427,0.021828103683492497,0.12687585266030013,0.002728512960436562,0.08321964529331514,3.0
50,2,0.014196367155873623,0.9983643980836692,2.2064316,0.01227830832196453,0.1009549795361528,0.001364256480218281,0.061391541609822645,3.0
500,4,0.014114761626834154,0.9689090163466978,1.0037014,0.040927694406548434,0.10914051841746249,0.01227830832196453,0.08185538881309687,9.0
501,1,0.0141243249357503,0.9739869034348949,1.0830767,0.03819918144611187,0.10914051841746249,0.01227830832196453,0.08185538881309687,9.0
502,2,0.014388218673027158,0.968226414629085,2.1176887,0.01227830832196453,0.07639836289222374,0.004092769440654843,0.04638472032742155,9.0
503,3,0.014205287021691947,1.0087784723852977,2.7362492,0.04229195088676671,0.11732605729877217,0.01227830832196453,0.08458390177353342,9.0
504,4,0.01412154977628413,0.9596698849924822,2.1372218,0.036834924965893585,0.10368349249658936,0.009549795361527967,0.07639836289222374,9.0
