config,network,rmse,mape,rhat_sigma,VaR_1_0,VaR_10_0,VaR_0_1,VaR_5_0
531,3,0.014421862,0.8879392,2.077201,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06548431105047749
532,4,0.014703945,0.9452521,1.5621661,0.03547066848567531,0.08867667121418826,0.010914051841746248,0.0572987721691678
533,5,0.014206261,1.0163498,1.0230653,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
534,6,0.014343335,0.9205964,1.030367,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.06275579809004093
535,7,0.014201207,0.9999404,1.4347689,0.03274215552523874,0.08867667121418826,0.01227830832196453,0.058663028649386086
536,8,0.015214698,0.92722696,1.0062971,0.03547066848567531,0.0941336971350614,0.015006821282401092,0.061391541609822645
537,9,0.0141873015,0.9912325,1.2091727,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.06002728512960437
538,10,0.014126014,0.9165326,1.0130671,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06002728512960437
539,11,0.01417769,0.98102933,1.0002688,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
54,6,0.014344676,0.92066926,1.8084722,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.06275579809004093
540,12,0.014128966,0.9189545,1.0223637,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
541,13,0.0142089045,1.0047529,1.0699979,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
542,14,0.014108775,0.97031224,1.9655776,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.06002728512960437
543,15,0.0142006315,0.9993758,1.000651,0.03137789904502047,0.08867667121418826,0.01227830832196453,0.058663028649386086
544,16,0.0141496025,0.9634945,1.0584446,0.036834924965893585,0.08731241473396999,0.013642564802182811,0.0572987721691678
545,1,0.014160629,0.9047896,1.5496138,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06002728512960437
546,2,0.014392632,0.94823176,1.2506076,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06002728512960437
547,3,0.014400359,0.89093643,2.264985,0.03547066848567531,0.08731241473396999,0.010914051841746248,0.06275579809004093
548,4,0.014674462,0.94956154,1.6131752,0.0286493860845839,0.08049113233287858,0.010914051841746248,0.05320600272851296
549,5,0.014205972,0.9961961,1.5068548,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.058663028649386086
55,7,0.014206608,0.99930114,1.0703775,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
550,6,0.014306803,0.9346924,1.6477339,0.03547066848567531,0.08867667121418826,0.010914051841746248,0.06002728512960437
551,7,0.014208538,0.98267716,2.1516395,0.034106412005457026,0.08867667121418826,0.013642564802182811,0.058663028649386086
552,8,0.01518432,0.9233166,1.1812328,0.036834924965893585,0.0927694406548431,0.015006821282401092,0.058663028649386086
553,9,0.014198803,1.00453,1.6750441,0.034106412005457026,0.09140518417462483,0.01227830832196453,0.058663028649386086
554,10,0.014109381,0.9298901,1.4953542,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06002728512960437
555,11,0.014190226,0.99303734,1.0142827,0.036834924965893585,0.09140518417462483,0.01227830832196453,0.058663028649386086
556,12,0.014129673,0.9432633,1.5926342,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.058663028649386086
557,13,0.014213637,0.9895642,2.083737,0.03137789904502047,0.08594815825375171,0.01227830832196453,0.058663028649386086
558,14,0.014113168,0.9531051,1.5025125,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.0572987721691678
559,15,0.014200139,1.0024483,1.2063302,0.03137789904502047,0.08867667121418826,0.01227830832196453,0.058663028649386086
56,8,0.015162568,0.912035,1.3799205,0.03547066848567531,0.0941336971350614,0.017735334242837655,0.06957708049113233
560,16,0.01414077,0.94139975,1.6523643,0.03547066848567531,0.08594815825375171,0.01227830832196453,0.054570259208731244
561,1,0.014183023,0.9244782,1.398735,0.03547066848567531,0.09004092769440655,0.010914051841746248,0.058663028649386086
562,2,0.014406746,0.93643016,1.6119175,0.036834924965893585,0.09140518417462483,0.01637107776261937,0.06275579809004093
563,3,0.0144238565,0.90875185,3.2128577,0.03547066848567531,0.08594815825375171,0.010914051841746248,0.06002728512960437
564,4,0.014593804,0.9569783,1.7064712,0.021828103683492497,0.07366984993178717,0.009549795361527967,0.047748976807639835
565,5,0.014204063,1.0053804,1.1632308,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
566,6,0.014323551,0.924915,2.1764226,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06002728512960437
567,7,0.014209488,0.99395996,1.4346229,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.0572987721691678
568,8,0.015202649,0.91653514,1.4072162,0.03547066848567531,0.0927694406548431,0.015006821282401092,0.061391541609822645
569,9,0.014200783,0.9976358,1.2977518,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.058663028649386086
57,9,0.014204787,1.0027533,1.4570767,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.06002728512960437
570,10,0.014126563,0.94173133,1.4845121,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.061391541609822645
571,11,0.014192164,0.99269503,1.2419456,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.058663028649386086
572,12,0.014126928,0.9397558,1.7829869,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.06412005457025921
573,13,0.014205833,1.0015268,2.2192466,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.058663028649386086
574,14,0.01411391,0.9773911,1.0008003,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.058663028649386086
575,15,0.014202973,1.0043945,1.5909281,0.03274215552523874,0.08458390177353342,0.01227830832196453,0.05593451568894952
576,16,0.014132201,0.9417398,1.1685705,0.03547066848567531,0.08731241473396999,0.013642564802182811,0.0572987721691678
577,1,0.014286562,0.8530276,1.0173224,0.034106412005457026,0.08731241473396999,0.013642564802182811,0.06002728512960437
578,2,0.014250848,0.986876,1.2920966,0.040927694406548434,0.09549795361527967,0.01637107776261937,0.06821282401091405
579,3,0.014233903,0.9465628,2.023889,0.03137789904502047,0.08458390177353342,0.008185538881309686,0.054570259208731244
58,10,0.014124416,0.9223704,1.0365448,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
580,4,0.014502114,0.9107305,1.3442216,0.027285129604365622,0.0791268758526603,0.010914051841746248,0.0504774897680764
581,5,0.014153385,0.9579069,1.6978915,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06002728512960437
582,6,0.014083228,0.9570374,1.0683165,0.034106412005457026,0.08731241473396999,0.010914051841746248,0.0572987721691678
583,7,0.01419286,1.0258119,1.451731,0.03274215552523874,0.09004092769440655,0.013642564802182811,0.06002728512960437
584,8,0.014483252,0.8691228,1.1808854,0.034106412005457026,0.08185538881309687,0.009549795361527967,0.05593451568894952
585,9,0.0141142225,0.89596206,0.99996877,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06684856753069578
586,10,0.014064453,0.9221116,2.2461166,0.03274215552523874,0.08731241473396999,0.010914051841746248,0.06548431105047749
587,11,0.014247205,0.85792273,1.1029123,0.03274215552523874,0.08867667121418826,0.01637107776261937,0.061391541609822645
588,12,0.014264768,1.0365996,1.456248,0.030013642564802184,0.08867667121418826,0.013642564802182811,0.058663028649386086
589,13,0.014167877,0.9688968,1.2584538,0.03137789904502047,0.08458390177353342,0.010914051841746248,0.054570259208731244
59,11,0.014186843,0.99259,1.3789743,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.06002728512960437
590,14,0.014081662,0.93990237,1.1297195,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.058663028649386086
591,15,0.014186244,0.98853594,1.254583,0.02455661664392906,0.08185538881309687,0.010914051841746248,0.05184174624829468
592,16,0.014083129,0.9929249,1.0033017,0.034106412005457026,0.08185538881309687,0.01227830832196453,0.058663028649386086
593,1,0.014380115,0.9189603,1.0666773,0.034106412005457026,0.08321964529331514,0.01227830832196453,0.05320600272851296
594,2,0.014146134,1.009888,1.6769841,0.03956343792633015,0.09959072305593451,0.020463847203274217,0.07503410641200546
595,3,0.01424786,0.8929273,2.204374,0.03137789904502047,0.08594815825375171,0.009549795361527967,0.05320600272851296
596,4,0.014653919,0.94930196,1.8734219,0.013642564802182811,0.05593451568894952,0.0068212824010914054,0.040927694406548434
597,5,0.01419174,0.9898602,1.9107317,0.03137789904502047,0.08731241473396999,0.01227830832196453,0.058663028649386086
598,6,0.014406515,0.8896257,1.2101536,0.03547066848567531,0.08458390177353342,0.010914051841746248,0.06548431105047749
599,7,0.014170848,1.001481,2.0326293,0.03274215552523874,0.09004092769440655,0.013642564802182811,0.058663028649386086
6,6,0.014336899,0.90457714,1.0358605,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06684856753069578
60,12,0.014114079,0.91885245,1.003894,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
600,8,0.0152419275,0.8874201,1.2300112,0.03274215552523874,0.08731241473396999,0.01227830832196453,0.06002728512960437
601,9,0.01412763,0.94964176,1.2058879,0.040927694406548434,0.09549795361527967,0.01637107776261937,0.07503410641200546
602,10,0.014075182,0.8982861,1.2663176,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.06548431105047749
603,11,0.014167394,0.9053369,1.3895792,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.058663028649386086
604,12,0.014228239,1.0028023,1.7498331,0.03956343792633015,0.09686221009549795,0.019099590723055934,0.0723055934515689
605,13,0.01419402,0.98990047,2.2046278,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
606,14,0.0140964,0.984664,1.5049458,0.0286493860845839,0.08049113233287858,0.010914051841746248,0.05184174624829468
607,15,0.014200496,0.99631447,2.492417,0.03137789904502047,0.08458390177353342,0.01227830832196453,0.05593451568894952
608,16,0.014101351,0.9509537,1.0002474,0.03137789904502047,0.08321964529331514,0.01227830832196453,0.05320600272851296
609,1,0.014230522,0.9183658,1.04909,0.02455661664392906,0.0791268758526603,0.010914051841746248,0.05184174624829468
61,13,0.014205967,1.0047122,1.0085899,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.058663028649386086
610,2,0.014303131,0.9180177,2.3630207,0.04229195088676671,0.09549795361527967,0.020463847203274217,0.06821282401091405
611,3,0.014261747,0.8961711,2.4442146,0.03137789904502047,0.08185538881309687,0.009549795361527967,0.05184174624829468
612,4,0.014572349,0.9661931,2.7769015,0.010914051841746248,0.058663028649386086,0.0068212824010914054,0.03547066848567531
613,5,0.01421401,0.99169445,1.7083594,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.058663028649386086
614,6,0.014487472,0.8901963,1.2147291,0.03547066848567531,0.08185538881309687,0.01227830832196453,0.06275579809004093
615,7,0.014204359,0.99908257,1.732983,0.036834924965893585,0.0927694406548431,0.013642564802182811,0.06002728512960437
616,8,0.015312573,0.9295894,1.2370203,0.03956343792633015,0.08867667121418826,0.013642564802182811,0.06412005457025921
617,9,0.014191848,0.9900355,2.3926806,0.036834924965893585,0.09686221009549795,0.017735334242837655,0.06957708049113233
618,10,0.014098428,0.8945076,1.0003473,0.034106412005457026,0.08594815825375171,0.010914051841746248,0.054570259208731244
619,11,0.0141678825,0.9789341,1.8844392,0.034106412005457026,0.08594815825375171,0.01227830832196453,0.054570259208731244
62,14,0.014097638,0.9491057,1.0264539,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.061391541609822645
620,12,0.0141425915,0.9629036,1.4932264,0.036834924965893585,0.09549795361527967,0.017735334242837655,0.06821282401091405
621,13,0.014203176,0.9900183,2.4198842,0.03956343792633015,0.09549795361527967,0.01637107776261937,0.06548431105047749
622,14,0.014117271,0.9745535,1.7195829,0.027285129604365622,0.08185538881309687,0.010914051841746248,0.05184174624829468
623,15,0.014195119,0.9959629,2.2964985,0.03819918144611187,0.09549795361527967,0.01637107776261937,0.06548431105047749
624,16,0.014110233,0.941048,1.6880369,0.03137789904502047,0.08594815825375171,0.01227830832196453,0.05593451568894952
625,1,0.01419315,0.93320364,1.1711996,0.027285129604365622,0.07776261937244201,0.010914051841746248,0.05184174624829468
626,2,0.014354349,0.8724939,2.8331294,0.03819918144611187,0.08594815825375171,0.01637107776261937,0.06275579809004093
627,3,0.0142913945,0.89010733,2.65902,0.03137789904502047,0.08185538881309687,0.009549795361527967,0.0504774897680764
628,4,0.014479392,0.9955203,2.9717247,0.01227830832196453,0.0572987721691678,0.0068212824010914054,0.036834924965893585
629,5,0.014211845,0.9814518,1.7214468,0.03274215552523874,0.08594815825375171,0.013642564802182811,0.058663028649386086
63,15,0.014204962,1.0000352,1.0140022,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
630,6,0.014407737,0.9230336,1.1251994,0.034106412005457026,0.08594815825375171,0.010914051841746248,0.0572987721691678
631,7,0.014208503,1.0031277,1.6971898,0.036834924965893585,0.0941336971350614,0.01637107776261937,0.06002728512960437
632,8,0.015471124,0.9291552,1.5160779,0.03956343792633015,0.09004092769440655,0.015006821282401092,0.06548431105047749
633,9,0.014198464,0.9990942,2.5933032,0.036834924965893585,0.09549795361527967,0.015006821282401092,0.06548431105047749
634,10,0.014108229,0.9116171,1.0119672,0.034106412005457026,0.08458390177353342,0.010914051841746248,0.05593451568894952
635,11,0.014185953,0.98786,2.0548868,0.03274215552523874,0.08458390177353342,0.01227830832196453,0.054570259208731244
636,12,0.014140751,0.95552313,1.5115471,0.03956343792633015,0.09549795361527967,0.01637107776261937,0.0723055934515689
637,13,0.0142080765,1.0015149,2.4248223,0.036834924965893585,0.09549795361527967,0.019099590723055934,0.06684856753069578
638,14,0.014116019,0.9617864,1.5732412,0.030013642564802184,0.08185538881309687,0.01227830832196453,0.05184174624829468
639,15,0.014203528,1.0077784,2.250188,0.03956343792633015,0.09549795361527967,0.017735334242837655,0.06684856753069578
64,16,0.014132523,0.9402758,1.3774269,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
640,16,0.014105392,0.9310346,1.8153197,0.03274215552523874,0.08594815825375171,0.010914051841746248,0.05593451568894952
641,1,0.014135399,0.94438726,1.1334674,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.061391541609822645
642,2,0.01461697,0.8418332,1.7977266,0.036834924965893585,0.08867667121418826,0.015006821282401092,0.06275579809004093
643,3,0.014498229,0.9007111,1.0000468,0.03547066848567531,0.09004092769440655,0.015006821282401092,0.06548431105047749
644,4,0.015025202,0.90626526,2.8711047,0.02455661664392906,0.07776261937244201,0.010914051841746248,0.05184174624829468
645,5,0.014200829,1.0013242,1.1061738,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.058663028649386086
646,6,0.014356298,0.92546356,1.0102748,0.03547066848567531,0.09004092769440655,0.010914051841746248,0.061391541609822645
647,7,0.014204767,0.99399966,1.0102745,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
648,8,0.014927189,0.91690016,1.0688078,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.06275579809004093
649,9,0.0141996825,1.0153475,1.0923389,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
65,1,0.014124022,0.93270534,1.0408744,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.06002728512960437
650,10,0.0141227795,0.93305236,1.0171485,0.036834924965893585,0.08731241473396999,0.01227830832196453,0.06002728512960437
651,11,0.014155717,0.9855508,1.057011,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.061391541609822645
652,12,0.014116594,0.9451153,1.103467,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
653,13,0.01420427,0.9902142,1.0515164,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.058663028649386086
654,14,0.01409136,0.96317655,1.1424849,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
655,15,0.014207078,0.99887615,1.1746933,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.058663028649386086
656,16,0.014137544,0.94625175,1.0068654,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.058663028649386086
657,1,0.0141466,0.92371,1.0910542,0.036834924965893585,0.08731241473396999,0.013642564802182811,0.05593451568894952
658,2,0.014440554,0.8951817,1.0476865,0.03547066848567531,0.08594815825375171,0.015006821282401092,0.06002728512960437
659,3,0.014541056,0.89244306,1.4651388,0.034106412005457026,0.08867667121418826,0.013642564802182811,0.06548431105047749
66,2,0.0145331565,0.82783204,1.0145361,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06275579809004093
660,4,0.014492098,0.89991623,2.3222353,0.0286493860845839,0.07503410641200546,0.010914051841746248,0.04911323328785812
661,5,0.014205367,1.0045346,1.0743325,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
662,6,0.014439187,0.88619715,1.3306446,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06548431105047749
663,7,0.014198817,0.9881632,1.0431008,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.058663028649386086
664,8,0.014964036,0.92802167,1.1754813,0.03547066848567531,0.0927694406548431,0.013642564802182811,0.06684856753069578
665,9,0.014193628,0.9795096,1.000175,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
666,10,0.014117369,0.92008877,1.0766519,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.061391541609822645
667,11,0.014203458,0.99838984,1.8017566,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
668,12,0.014131333,0.949126,1.0043035,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.061391541609822645
669,13,0.014206752,0.9968335,1.288525,0.036834924965893585,0.09140518417462483,0.01227830832196453,0.06002728512960437
67,3,0.014476792,0.8815092,1.0176861,0.034106412005457026,0.08731241473396999,0.010914051841746248,0.06548431105047749
670,14,0.014099583,0.954688,2.310246,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06002728512960437
671,15,0.014205787,1.0080367,1.0048229,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
672,16,0.014128687,0.9374589,1.7408893,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.058663028649386086
673,1,0.014147872,0.93408364,1.2615371,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.058663028649386086
674,2,0.014424971,0.9514336,1.9711107,0.034106412005457026,0.08731241473396999,0.013642564802182811,0.061391541609822645
675,3,0.014517132,0.9004968,1.0053283,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.06412005457025921
676,4,0.015101602,0.90377945,2.849532,0.019099590723055934,0.06821282401091405,0.010914051841746248,0.045020463847203276
677,5,0.014204152,1.0037435,1.0005153,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.058663028649386086
678,6,0.014391297,0.9258651,1.7115515,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.061391541609822645
679,7,0.014211971,0.9949104,1.2780892,0.034106412005457026,0.08867667121418826,0.013642564802182811,0.058663028649386086
68,4,0.018538473,0.65156233,2.1722631,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.06275579809004093
680,8,0.015067035,0.92644405,1.5220287,0.03547066848567531,0.0927694406548431,0.01637107776261937,0.06275579809004093
681,9,0.014207297,1.0121893,1.2057128,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.058663028649386086
682,10,0.014121062,0.91909534,1.0270913,0.03547066848567531,0.08731241473396999,0.013642564802182811,0.06002728512960437
683,11,0.014193161,0.99403673,2.0232263,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.06002728512960437
684,12,0.014123804,0.94094497,1.9079411,0.036834924965893585,0.08731241473396999,0.01227830832196453,0.058663028649386086
685,13,0.014207879,1.0006856,1.2473314,0.03547066848567531,0.0927694406548431,0.01227830832196453,0.058663028649386086
686,14,0.014109267,0.9664564,2.6017165,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.0572987721691678
687,15,0.014203926,1.0019132,1.690605,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
688,16,0.014126642,0.9395304,1.9330766,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.05593451568894952
689,1,0.014173624,0.91427714,1.0251459,0.036834924965893585,0.09140518417462483,0.01227830832196453,0.06002728512960437
69,5,0.014194444,0.99990106,1.0525173,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
690,2,0.0144427,0.9598703,1.6344912,0.03547066848567531,0.09004092769440655,0.015006821282401092,0.06002728512960437
691,3,0.014432357,0.92062825,2.4327939,0.03274215552523874,0.08867667121418826,0.010914051841746248,0.058663028649386086
692,4,0.017357966,0.9528974,2.61391,0.01637107776261937,0.06548431105047749,0.009549795361527967,0.040927694406548434
693,5,0.014201004,0.9948043,1.7648247,0.034106412005457026,0.0927694406548431,0.013642564802182811,0.058663028649386086
694,6,0.014346342,0.93343645,1.8172725,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.06412005457025921
695,7,0.014210728,1.0023204,1.5481951,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.058663028649386086
696,8,0.015115833,0.92672443,1.1427935,0.03547066848567531,0.0927694406548431,0.015006821282401092,0.06412005457025921
697,9,0.014206319,0.9940618,1.2819287,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
698,10,0.014129167,0.9286471,1.8217223,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.058663028649386086
699,11,0.0141991,0.9854798,2.2694352,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
7,7,0.014134162,0.9632742,1.0372283,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.061391541609822645
70,6,0.014367392,0.89087105,1.1003981,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.06684856753069578
700,12,0.014128651,0.93991226,1.2646047,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
701,13,0.014207003,1.0020726,1.6624745,0.03547066848567531,0.0927694406548431,0.013642564802182811,0.058663028649386086
702,14,0.014114744,0.97622633,3.0452561,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.06002728512960437
703,15,0.014207273,0.9993294,1.857414,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.058663028649386086
704,16,0.0141192665,0.93522954,1.8343099,0.03547066848567531,0.08731241473396999,0.013642564802182811,0.058663028649386086
705,1,0.014128395,0.94135815,1.0023943,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.058663028649386086
706,2,0.014543775,0.8938458,1.3706548,0.03547066848567531,0.08867667121418826,0.01637107776261937,0.06275579809004093
707,3,0.014148337,0.9159174,1.1525556,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.061391541609822645
708,4,0.014799765,0.9279991,3.7633348,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.06275579809004093
709,5,0.014201457,0.998184,1.0240102,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
71,7,0.014140916,0.956479,1.0103546,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.06002728512960437
710,6,0.014328727,0.91806614,1.7225902,0.036834924965893585,0.09004092769440655,0.010914051841746248,0.06548431105047749
711,7,0.014198578,1.0126784,1.0286041,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.058663028649386086
712,8,0.01495237,0.9082178,1.0619992,0.036834924965893585,0.09140518417462483,0.015006821282401092,0.06412005457025921
713,9,0.014196245,0.9884881,1.0014662,0.03274215552523874,0.09140518417462483,0.01227830832196453,0.058663028649386086
714,10,0.014117917,0.9360236,1.0002329,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.061391541609822645
715,11,0.01413206,0.94030726,1.0072457,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.061391541609822645
716,12,0.014105545,0.93136835,1.3888668,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
717,13,0.014200821,0.99444014,1.1024032,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.06002728512960437
718,14,0.014095711,0.96772695,1.004503,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.061391541609822645
719,15,0.014202854,1.007287,1.1224428,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
72,8,0.014933381,0.9308866,1.0240412,0.03547066848567531,0.09140518417462483,0.01637107776261937,0.06275579809004093
720,16,0.014140865,0.93887794,1.1221907,0.036834924965893585,0.08731241473396999,0.013642564802182811,0.0572987721691678
721,1,0.0141413715,0.9354741,1.05327,0.036834924965893585,0.08867667121418826,0.010914051841746248,0.058663028649386086
722,2,0.014569638,0.89790523,1.1969143,0.034106412005457026,0.08867667121418826,0.01637107776261937,0.061391541609822645
723,3,0.014368172,0.92365295,1.931793,0.03547066848567531,0.08867667121418826,0.01637107776261937,0.061391541609822645
724,4,0.014707906,0.93255675,2.5435371,0.034106412005457026,0.08731241473396999,0.010914051841746248,0.058663028649386086
725,5,0.0142065,0.9933272,1.1560287,0.036834924965893585,0.09140518417462483,0.01227830832196453,0.058663028649386086
726,6,0.014390146,0.9239751,3.0757508,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.06548431105047749
727,7,0.014207021,1.0173997,1.1449764,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
728,8,0.015181266,0.9053985,1.0263312,0.036834924965893585,0.09549795361527967,0.013642564802182811,0.06548431105047749
729,9,0.014203207,0.9904881,1.1012689,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
73,9,0.014118053,0.9295158,1.0263393,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.058663028649386086
730,10,0.014117886,0.91390055,1.0205129,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.061391541609822645
731,11,0.0141825015,0.9922152,1.0126746,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.058663028649386086
732,12,0.014111646,0.9281244,1.0277294,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.058663028649386086
733,13,0.0142063545,1.0003124,1.3742942,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.058663028649386086
734,14,0.0141077265,0.9736492,2.4008114,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.061391541609822645
735,15,0.0142100975,1.0026033,1.8855712,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.06002728512960437
736,16,0.01414503,0.94054586,1.006032,0.036834924965893585,0.08731241473396999,0.013642564802182811,0.0572987721691678
737,1,0.014136779,0.93366486,2.1454127,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.058663028649386086
738,2,0.014452914,0.92031413,1.1839324,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.061391541609822645
739,3,0.014388276,0.930825,1.272856,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.061391541609822645
74,10,0.014110005,0.9269825,0.99995005,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.058663028649386086
740,4,0.014789163,0.9123999,2.7259724,0.02455661664392906,0.0791268758526603,0.010914051841746248,0.05320600272851296
741,5,0.014203946,1.0055621,1.8550413,0.034106412005457026,0.09140518417462483,0.01227830832196453,0.058663028649386086
742,6,0.014387359,0.93210226,2.0687573,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.06548431105047749
743,7,0.014207054,1.0000355,1.7246133,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.058663028649386086
744,8,0.015055051,0.9196045,1.0022403,0.034106412005457026,0.0927694406548431,0.013642564802182811,0.06412005457025921
745,9,0.014206431,1.0067434,1.2116376,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.058663028649386086
746,10,0.014113631,0.9190913,1.5156881,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.058663028649386086
747,11,0.0141950045,0.98112035,1.4946021,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
