config,network,rmse,mape,VaR_1_0,VaR_10_0,VaR_0_1,VaR_5_0
662,6,0.014432865,0.9056251,0.03547066848567531,0.08867667121418826,0.010914051841746248,0.06275579809004093
864,16,0.014119286,0.9395852,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.058663028649386086
624,16,0.014109837,0.9417245,0.034106412005457026,0.08594815825375171,0.01227830832196453,0.05593451568894952
681,9,0.014199396,0.9941019,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
192,16,0.014114318,0.93794817,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06002728512960437
267,11,0.01420785,0.8962488,0.03547066848567531,0.08867667121418826,0.015006821282401092,0.06412005457025921
507,11,0.014193203,0.9910259,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.058663028649386086
663,7,0.014204852,0.9983241,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.058663028649386086
368,16,0.014115931,0.9307207,0.03547066848567531,0.08731241473396999,0.013642564802182811,0.06002728512960437
865,1,0.014114315,0.9523427,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.058663028649386086
607,15,0.0142037915,0.9989282,0.03137789904502047,0.08594815825375171,0.01227830832196453,0.054570259208731244
625,1,0.014194868,0.9414862,0.0286493860845839,0.07776261937244201,0.010914051841746248,0.05184174624829468
59,11,0.01418122,0.98790777,0.036834924965893585,0.09140518417462483,0.01227830832196453,0.058663028649386086
193,1,0.014167854,0.9084315,0.036834924965893585,0.08867667121418826,0.010914051841746248,0.061391541609822645
282,10,0.014109707,0.97026056,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06275579809004093
491,11,0.014200997,0.99116796,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
847,15,0.014213378,0.9963802,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.058663028649386086
369,1,0.014122919,0.92405933,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.061391541609822645
866,2,0.014432037,0.93390733,0.034106412005457026,0.08731241473396999,0.013642564802182811,0.06002728512960437
626,2,0.014355252,0.8466239,0.03819918144611187,0.08594815825375171,0.013642564802182811,0.06275579809004093
194,2,0.014649602,0.8896356,0.036834924965893585,0.08867667121418826,0.01637107776261937,0.06275579809004093
664,8,0.014962047,0.9034617,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.06684856753069578
350,14,0.014100415,0.97161067,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.061391541609822645
37,5,0.0142053105,1.0009698,0.03547066848567531,0.09140518417462483,0.015006821282401092,0.058663028649386086
884,4,0.014745183,0.9155366,0.019099590723055934,0.06684856753069578,0.008185538881309686,0.04365620736698499
714,10,0.014113444,0.91864055,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.061391541609822645
44,12,0.014111999,0.9132678,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.058663028649386086
212,4,0.01600336,0.6211667,0.036834924965893585,0.09004092769440655,0.010914051841746248,0.06412005457025921
762,10,0.014111701,0.93810874,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
370,2,0.014513023,0.8972843,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.061391541609822645
867,3,0.01434887,0.93812466,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.06002728512960437
885,5,0.01421013,1.003753,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.058663028649386086
627,3,0.014297542,0.8988224,0.03274215552523874,0.08321964529331514,0.009549795361527967,0.05184174624829468
195,3,0.014401805,0.89676476,0.034106412005457026,0.08731241473396999,0.015006821282401092,0.06684856753069578
698,10,0.014124873,0.94289243,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.058663028649386086
665,9,0.014198534,1.0069554,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.058663028649386086
440,8,0.015083345,0.90903115,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.061391541609822645
954,10,0.014128477,0.9204418,0.03274215552523874,0.08458390177353342,0.01227830832196453,0.054570259208731244
213,5,0.014198505,1.0000181,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.058663028649386086
938,10,0.0141242,0.91380787,0.034106412005457026,0.08594815825375171,0.01227830832196453,0.05593451568894952
458,10,0.014118423,0.9209827,0.03547066848567531,0.08731241473396999,0.015006821282401092,0.06002728512960437
351,15,0.014205603,0.99806863,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
371,3,0.014350068,0.911874,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.06275579809004093
250,10,0.0141234165,0.9387086,0.036834924965893585,0.08731241473396999,0.01227830832196453,0.058663028649386086
234,10,0.014117658,0.9156521,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
886,6,0.0144116115,0.9394171,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.06548431105047749
122,10,0.014108249,0.9197447,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
441,9,0.014198814,1.0015383,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.06002728512960437
214,6,0.014345636,0.9022035,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.06548431105047749
887,7,0.014203344,1.0068834,0.03274215552523874,0.09004092769440655,0.013642564802182811,0.058663028649386086
215,7,0.014125998,0.9441233,0.036834924965893585,0.08867667121418826,0.015006821282401092,0.06002728512960437
888,8,0.015026222,0.93188775,0.03819918144611187,0.0941336971350614,0.015006821282401092,0.06548431105047749
216,8,0.014925243,0.9281121,0.036834924965893585,0.0927694406548431,0.017735334242837655,0.06548431105047749
889,9,0.014203288,0.99819124,0.034106412005457026,0.09140518417462483,0.015006821282401092,0.058663028649386086
217,9,0.01414233,0.9706978,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.0572987721691678
89,9,0.014170174,0.94397783,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.061391541609822645
404,4,0.014471344,0.9768068,0.03274215552523874,0.08458390177353342,0.01227830832196453,0.06002728512960437
405,5,0.014206715,0.9928532,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
406,6,0.014324707,0.92671674,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.06548431105047749
407,7,0.014202835,1.0023595,0.034106412005457026,0.09140518417462483,0.01227830832196453,0.058663028649386086
408,8,0.015228189,0.895151,0.03547066848567531,0.09140518417462483,0.01637107776261937,0.06412005457025921
409,9,0.014166427,0.9831935,0.036834924965893585,0.08731241473396999,0.013642564802182811,0.058663028649386086
572,12,0.014122867,0.93681794,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.06275579809004093
332,12,0.014120927,0.91797197,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.06002728512960437
41,9,0.014205807,0.99474156,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
573,13,0.014203139,1.0107305,0.03274215552523874,0.09004092769440655,0.01227830832196453,0.058663028649386086
333,13,0.014204382,0.9941723,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
523,11,0.014116134,0.9263041,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.061391541609822645
420,4,0.014639906,0.94348645,0.03137789904502047,0.08049113233287858,0.010914051841746248,0.05593451568894952
388,4,0.014529589,0.85096073,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.061391541609822645
421,5,0.014204028,1.0023429,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.058663028649386086
731,11,0.014185126,1.0095139,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.058663028649386086
389,5,0.014204493,1.0018842,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
39,7,0.014204715,1.0065243,0.034106412005457026,0.09140518417462483,0.01227830832196453,0.058663028649386086
78,14,0.014125158,0.9836596,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
30,14,0.014106841,0.9627474,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.061391541609822645
422,6,0.014336362,0.92714983,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.061391541609822645
174,14,0.014111811,0.97977406,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06002728512960437
644,4,0.015033153,0.931471,0.02592087312414734,0.07776261937244201,0.010914051841746248,0.05184174624829468
475,11,0.014182551,0.97340924,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.061391541609822645
14,14,0.014093677,0.9640319,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.061391541609822645
106,10,0.01409937,0.9288423,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06002728512960437
796,12,0.014106454,0.93529934,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
156,12,0.014111446,0.9003247,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.061391541609822645
830,14,0.014110682,0.9685241,0.03137789904502047,0.08594815825375171,0.01227830832196453,0.05320600272851296
812,12,0.0141182,0.94198346,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.06002728512960437
423,7,0.014211187,1.0110116,0.034106412005457026,0.09140518417462483,0.01227830832196453,0.058663028649386086
556,12,0.014127794,0.94034386,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06002728512960437
390,6,0.014360781,0.92406875,0.036834924965893585,0.08867667121418826,0.015006821282401092,0.06684856753069578
645,5,0.014204732,0.9976635,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
900,4,0.014789895,0.9766143,0.02592087312414734,0.07776261937244201,0.010914051841746248,0.054570259208731244
316,12,0.014104044,0.90645224,0.03547066848567531,0.0927694406548431,0.01637107776261937,0.06821282401091405
391,7,0.014201774,1.0162963,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.058663028649386086
175,15,0.014206447,0.9997796,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
901,5,0.014205467,0.9885892,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.058663028649386086
424,8,0.015122428,0.9230416,0.036834924965893585,0.0927694406548431,0.015006821282401092,0.06275579809004093
157,13,0.01420064,1.0042001,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
797,13,0.01420627,1.0138702,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.06002728512960437
831,15,0.01420293,0.992171,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.061391541609822645
682,10,0.0141215315,0.93012965,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
813,13,0.014204479,1.0062225,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.058663028649386086
646,6,0.014352525,0.92358065,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.06275579809004093
608,16,0.014103735,0.9399834,0.03137789904502047,0.08321964529331514,0.01227830832196453,0.05320600272851296
557,13,0.014208753,0.99659085,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.0572987721691678
590,14,0.014090128,0.9441493,0.03274215552523874,0.08594815825375171,0.01227830832196453,0.05593451568894952
392,8,0.015550515,0.92278796,0.03547066848567531,0.0941336971350614,0.015006821282401092,0.06275579809004093
92,12,0.014109888,0.88736176,0.03547066848567531,0.08731241473396999,0.010914051841746248,0.061391541609822645
317,13,0.0142103145,1.0140812,0.02455661664392906,0.07776261937244201,0.010914051841746248,0.0504774897680764
848,16,0.014121291,0.94174063,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.058663028649386086
609,1,0.014230414,0.93735236,0.02592087312414734,0.0791268758526603,0.010914051841746248,0.05184174624829468
647,7,0.014203568,0.9981838,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.058663028649386086
902,6,0.014329104,0.98713505,0.036834924965893585,0.08867667121418826,0.015006821282401092,0.06275579809004093
425,9,0.014200799,1.0028826,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.058663028649386086
849,1,0.01412087,0.93805397,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
283,11,0.014287806,1.0388751,0.036834924965893585,0.09549795361527967,0.017735334242837655,0.06548431105047749
540,12,0.0141335,0.9309606,0.03547066848567531,0.08731241473396999,0.013642564802182811,0.06002728512960437
748,12,0.014112328,0.9173746,0.03547066848567531,0.08731241473396999,0.013642564802182811,0.06002728512960437
920,8,0.014759857,1.0009516,0.03547066848567531,0.09549795361527967,0.01637107776261937,0.07094133697135062
868,4,0.014744277,0.92578924,0.021828103683492497,0.07776261937244201,0.010914051841746248,0.05320600272851296
903,7,0.014198719,0.98238623,0.03137789904502047,0.08458390177353342,0.01227830832196453,0.054570259208731244
591,15,0.014192305,0.9914737,0.02455661664392906,0.08049113233287858,0.010914051841746248,0.0504774897680764
393,9,0.014143501,0.96608377,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.058663028649386086
648,8,0.014928891,0.9207946,0.036834924965893585,0.09004092769440655,0.015006821282401092,0.06412005457025921
628,4,0.014470456,1.004476,0.01227830832196453,0.0572987721691678,0.0068212824010914054,0.036834924965893585
85,5,0.01420606,0.99588764,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
196,4,0.014756773,0.86982024,0.036834924965893585,0.0941336971350614,0.015006821282401092,0.06275579809004093
508,12,0.014122863,0.942838,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.06275579809004093
268,12,0.014000744,0.9368024,0.03137789904502047,0.08321964529331514,0.01227830832196453,0.058663028649386086
61,13,0.014200874,1.0011789,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
869,5,0.014203712,0.9996525,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.058663028649386086
666,10,0.014120073,0.9172365,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.061391541609822645
372,4,0.014700009,0.9386634,0.02592087312414734,0.0791268758526603,0.010914051841746248,0.05320600272851296
715,11,0.014127709,0.94870126,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.058663028649386086
492,12,0.014126856,0.933387,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.058663028649386086
352,16,0.01413252,0.9204743,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.06002728512960437
629,5,0.014204073,0.99873364,0.03274215552523874,0.08594815825375171,0.01227830832196453,0.0572987721691678
197,5,0.014191551,0.9813968,0.036834924965893585,0.09140518417462483,0.01227830832196453,0.058663028649386086
904,8,0.014548963,0.91059685,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.06684856753069578
850,2,0.01455153,0.9148878,0.03547066848567531,0.09004092769440655,0.015006821282401092,0.06275579809004093
763,11,0.014202798,1.0084175,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
921,9,0.014208356,0.9945993,0.03274215552523874,0.08594815825375171,0.01227830832196453,0.0572987721691678
649,9,0.014201918,0.9991394,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
541,13,0.014205453,1.01506,0.034106412005457026,0.09140518417462483,0.01227830832196453,0.058663028649386086
353,1,0.014109167,0.92072946,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.06275579809004093
87,7,0.014193647,0.9962458,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
749,13,0.014207225,1.0019939,0.036834924965893585,0.0927694406548431,0.013642564802182811,0.06002728512960437
610,2,0.014313255,0.9119198,0.04229195088676671,0.09549795361527967,0.021828103683492497,0.06684856753069578
373,5,0.014205409,0.99580353,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
939,11,0.014212612,0.99008393,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
699,11,0.014196439,0.990594,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
955,11,0.014209211,1.0145518,0.034106412005457026,0.08867667121418826,0.013642564802182811,0.058663028649386086
65,1,0.01412172,0.91703326,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.061391541609822645
442,10,0.014127801,0.94569355,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.0572987721691678
459,11,0.014150209,0.9460219,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.06002728512960437
509,13,0.014200563,0.9909418,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.058663028649386086
269,13,0.014198736,0.9913136,0.036834924965893585,0.0927694406548431,0.013642564802182811,0.061391541609822645
354,2,0.014547683,0.89820284,0.03956343792633015,0.08731241473396999,0.013642564802182811,0.06412005457025921
63,15,0.01420442,0.99321336,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.06002728512960437
493,13,0.014205173,1.0076522,0.03274215552523874,0.08731241473396999,0.01227830832196453,0.058663028649386086
851,3,0.014224703,0.9345162,0.03547066848567531,0.09004092769440655,0.015006821282401092,0.061391541609822645
7,7,0.014132017,0.95462614,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.061391541609822645
905,9,0.014201842,0.99889505,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.058663028649386086
198,6,0.014420064,0.8981485,0.03547066848567531,0.09004092769440655,0.015006821282401092,0.06684856753069578
123,11,0.014191065,0.9876325,0.03547066848567531,0.0927694406548431,0.013642564802182811,0.06002728512960437
251,11,0.014200901,0.99993575,0.03547066848567531,0.0927694406548431,0.015006821282401092,0.058663028649386086
235,11,0.014194759,1.001763,0.036834924965893585,0.0927694406548431,0.013642564802182811,0.06002728512960437
611,3,0.0142664295,0.8889454,0.03137789904502047,0.08185538881309687,0.009549795361527967,0.05184174624829468
870,6,0.014456103,0.93514466,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.06412005457025921
374,6,0.014278092,0.93512714,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.061391541609822645
51,3,0.014437691,0.8950877,0.03547066848567531,0.09140518417462483,0.015006821282401092,0.06548431105047749
199,7,0.014136857,0.9611128,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.058663028649386086
871,7,0.014208985,1.0154923,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.058663028649386086
355,3,0.014353761,0.9053246,0.03547066848567531,0.08731241473396999,0.010914051841746248,0.06412005457025921
375,7,0.0142111685,1.0021249,0.03137789904502047,0.08731241473396999,0.013642564802182811,0.058663028649386086
630,6,0.0144109,0.915209,0.03547066848567531,0.08594815825375171,0.01227830832196453,0.0572987721691678
70,6,0.014377617,0.88824695,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06684856753069578
2,2,0.014432604,0.86906075,0.03547066848567531,0.08867667121418826,0.015006821282401092,0.06275579809004093
218,10,0.014112168,0.9274097,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
631,7,0.014207085,0.9997227,0.036834924965893585,0.0927694406548431,0.013642564802182811,0.06412005457025921
872,8,0.014960417,0.94086885,0.03547066848567531,0.0941336971350614,0.015006821282401092,0.06412005457025921
376,8,0.015141722,0.9213492,0.036834924965893585,0.0927694406548431,0.01637107776261937,0.06412005457025921
890,10,0.014118678,0.9263996,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.06002728512960437
632,8,0.015471009,0.9105682,0.03956343792633015,0.09004092769440655,0.015006821282401092,0.06275579809004093
873,9,0.014209618,0.99971515,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
377,9,0.0142052695,1.0136323,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.058663028649386086
633,9,0.014200292,0.9933475,0.036834924965893585,0.09549795361527967,0.013642564802182811,0.06684856753069578
410,10,0.014127767,0.9185909,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.061391541609822645
574,14,0.01411548,0.9758195,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.0572987721691678
334,14,0.014097669,0.9617023,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.061391541609822645
575,15,0.014205361,0.99373746,0.03274215552523874,0.08594815825375171,0.01227830832196453,0.0572987721691678
335,15,0.0142065445,1.0064234,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
524,12,0.014137107,0.93755054,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.05593451568894952
732,12,0.014113353,0.931919,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.058663028649386086
525,13,0.014200097,0.99785095,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
107,11,0.014207284,1.0157552,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
176,16,0.014105081,0.92748564,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.06002728512960437
158,14,0.014109204,0.97637975,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06002728512960437
300,12,0.014109208,0.8990323,0.03547066848567531,0.09686221009549795,0.019099590723055934,0.06957708049113233
798,14,0.014099123,0.95783526,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
780,12,0.014108945,0.92598784,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.061391541609822645
832,16,0.014125874,0.94075745,0.03547066848567531,0.08731241473396999,0.013642564802182811,0.05593451568894952
177,1,0.014171359,0.9423845,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.058663028649386086
476,12,0.014128863,0.9350885,0.036834924965893585,0.08731241473396999,0.013642564802182811,0.058663028649386086
814,14,0.014111267,0.9819067,0.034106412005457026,0.08594815825375171,0.01227830832196453,0.058663028649386086
140,12,0.014101771,0.8908495,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.06275579809004093
558,14,0.01411676,0.96629566,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.058663028649386086
833,1,0.0141280005,0.9469451,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.058663028649386086
733,13,0.0142018255,1.0099951,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.06002728512960437
318,14,0.014081934,0.96170306,0.03137789904502047,0.08321964529331514,0.01227830832196453,0.05320600272851296
178,2,0.014538054,0.87057465,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06275579809004093
683,11,0.014193725,1.0008657,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
159,15,0.014200594,1.0038893,0.034106412005457026,0.09140518417462483,0.01227830832196453,0.058663028649386086
426,10,0.014115186,0.9322509,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06002728512960437
834,2,0.014476816,0.92248785,0.03547066848567531,0.08731241473396999,0.013642564802182811,0.06002728512960437
301,13,0.014211811,1.0119053,0.02455661664392906,0.07503410641200546,0.010914051841746248,0.0504774897680764
799,15,0.014211164,0.9950858,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
781,13,0.014203107,1.010538,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
592,16,0.014084863,0.9875826,0.03137789904502047,0.08594815825375171,0.010914051841746248,0.06002728512960437
394,10,0.014132309,0.9130067,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.061391541609822645
815,15,0.014207236,0.9978633,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
477,13,0.014202081,1.002449,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
559,15,0.014210262,1.0027045,0.03274215552523874,0.08731241473396999,0.01227830832196453,0.058663028649386086
141,13,0.014200609,0.98775566,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.058663028649386086
593,1,0.014384611,0.92174494,0.03547066848567531,0.08321964529331514,0.010914051841746248,0.054570259208731244
319,15,0.014205863,0.9865127,0.02455661664392906,0.08049113233287858,0.01227830832196453,0.0504774897680764
179,3,0.014386901,0.91981685,0.034106412005457026,0.08867667121418826,0.010914051841746248,0.061391541609822645
8,8,0.015137339,0.91151583,0.03819918144611187,0.0927694406548431,0.01637107776261937,0.06548431105047749
835,3,0.014373513,0.9176319,0.03547066848567531,0.08867667121418826,0.010914051841746248,0.06412005457025921
56,8,0.015165057,0.9197257,0.036834924965893585,0.09549795361527967,0.019099590723055934,0.06684856753069578
594,2,0.014145059,1.0087757,0.03956343792633015,0.09959072305593451,0.01637107776261937,0.0723055934515689
18,2,0.014394961,0.8704458,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.06275579809004093
922,10,0.014115151,0.9064841,0.03274215552523874,0.08458390177353342,0.010914051841746248,0.05320600272851296
542,14,0.014112414,0.9774941,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.058663028649386086
284,12,0.014136768,0.86985904,0.034106412005457026,0.08594815825375171,0.01227830832196453,0.06002728512960437
667,11,0.014197755,1.0022887,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
94,14,0.014119636,0.9780525,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
650,10,0.014124305,0.949637,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.061391541609822645
46,14,0.014097513,0.9582801,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.06275579809004093
595,3,0.014244218,0.88316953,0.03137789904502047,0.08594815825375171,0.008185538881309686,0.05320600272851296
852,4,0.01464714,0.97421825,0.03547066848567531,0.08867667121418826,0.010914051841746248,0.058663028649386086
494,14,0.014114052,0.9641302,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.058663028649386086
543,15,0.0142084,0.995327,0.03274215552523874,0.08731241473396999,0.01227830832196453,0.058663028649386086
906,10,0.014099543,0.93808544,0.03274215552523874,0.08458390177353342,0.01227830832196453,0.054570259208731244
75,11,0.014120279,0.90262496,0.034106412005457026,0.08867667121418826,0.013642564802182811,0.061391541609822645
612,4,0.014577051,0.96359205,0.010914051841746248,0.058663028649386086,0.0068212824010914054,0.03547066848567531
285,13,0.014196883,0.99827504,0.03137789904502047,0.08458390177353342,0.01227830832196453,0.0572987721691678
716,12,0.014103586,0.93526757,0.03547066848567531,0.08867667121418826,0.010914051841746248,0.058663028649386086
853,5,0.014210054,1.0164269,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.058663028649386086
443,11,0.014195405,1.0016879,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.061391541609822645
764,12,0.014120879,0.9375323,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06002728512960437
510,14,0.0141163645,0.96345216,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.06002728512960437
27,11,0.014138786,0.9525505,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.06002728512960437
613,5,0.014208887,1.0017855,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.058663028649386086
356,4,0.014569464,0.9330731,0.03274215552523874,0.08049113233287858,0.010914051841746248,0.054570259208731244
495,15,0.0142072905,0.9967947,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.058663028649386086
20,4,0.014779636,0.69356203,0.036834924965893585,0.09549795361527967,0.013642564802182811,0.06275579809004093
956,12,0.014136528,0.93189585,0.03274215552523874,0.08321964529331514,0.01227830832196453,0.05320600272851296
717,13,0.01420049,1.0057651,0.036834924965893585,0.09140518417462483,0.01227830832196453,0.058663028649386086
854,6,0.014397191,0.9246149,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.06548431105047749
357,5,0.014207932,1.0021262,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.058663028649386086
511,15,0.014207106,0.99284714,0.03137789904502047,0.08731241473396999,0.01227830832196453,0.058663028649386086
765,13,0.014203525,1.0022403,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
252,12,0.014118922,0.9151593,0.03547066848567531,0.08731241473396999,0.013642564802182811,0.061391541609822645
124,12,0.014111697,0.907343,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.06275579809004093
614,6,0.014478822,0.8974037,0.03547066848567531,0.08594815825375171,0.01227830832196453,0.061391541609822645
236,12,0.014112307,0.89130986,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.06002728512960437
855,7,0.014203611,0.9899946,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
200,8,0.015075926,0.90340185,0.034106412005457026,0.0927694406548431,0.015006821282401092,0.06412005457025921
