Date,rv5_AEX,rv5_BFX,rv5_FCHI,rv5_GDAXI,rv5_IBEX,rv5_IXIC,rv5_MXX,rv5_RUT,rv5_SPX,rv5_STOXX50E,rv5_AORD,rv5_FTSE,rv5_SSMI,return_AEX,return_BFX,return_FCHI,return_GDAXI,return_IBEX,return_IXIC,return_MXX,return_SPX,return_STOXX50E,return_AORD,return_FTSE,return_SSMI,returnsq_AEX,returnsq_BFX,returnsq_FCHI,returnsq_GDAXI,returnsq_IBEX,returnsq_IXIC,returnsq_MXX,returnsq_SPX,returnsq_STOXX50E,returnsq_AORD,returnsq_FTSE,returnsq_SSMI
2014-05-21T23:00:00Z,1.8821261303727298e-5,2.038496770258841e-5,3.114144231121139e-5,2.1334353393104015e-5,8.57671687919067e-5,2.3120417171190407e-5,2.047461707676679e-5,2.6648734968963426e-5,9.102822141658089e-6,3.851694357901299e-5,3.604517445005323e-5,1.8500932006139388e-5,1.65627802025445e-5,0.0031729532581756814,0.0041736595107870755,0.003292966027608202,0.003933264284334825,0.0015856064467580921,0.005504317604248854,0.002745040873586291,0.0024706458198799908,0.0013022367360839837,0.010941552174612568,0.0011565787377936232,0.0043654021552459454,1.0067632378567672e-5,1.741943371198341e-5,1.084362525898174e-5,1.5470567930423944e-5,2.5141478040008224e-6,3.0297512288443845e-5,7.535249397659386e-6,6.104090767290472e-6,1.695820516806667e-6,1.1971756398976901e-4,1.3376743767162906e-6,1.9056735977025944e-5
2014-05-22T23:00:00Z,1.3693575334164635e-5,1.699094222140442e-5,1.6891344966039744e-5,2.0392478388950863e-5,5.587427331312061e-5,1.2709227211853536e-5,8.8854244618691e-6,1.4912749200261726e-5,4.2404805931385175e-6,2.2395936895347305e-5,1.9595041626200667e-5,1.28570813564435e-5,1.8471799573315784e-5,0.002323742764221315,-3.932394831132058e-4,0.0017660836344237651,0.0033053878312472307,0.0019997826807323094,0.007545703446542262,-6.210211561405998e-4,0.004223498067169373,0.0035841490808277143,0.001354740884202954,-0.002383515132118319,0.0011334754648171241,5.399780434270917e-6,1.5463729107914126e-7,3.1190514037794553e-6,1.0925588714957271e-5,3.999130770156902e-6,5.6937640503159774e-5,3.8566727637420725e-7,1.7837935923383433e-5,1.2846124633598149e-5,1.8353228633310017e-6,5.681144385037008e-6,1.2847666293423956e-6
2014-05-26T23:00:00Z,1.2857624334685466e-5,1.3972085343303633e-5,1.6572906248117727e-5,1.826938786754949e-5,3.0637721906315696e-5,1.830236898561626e-5,1.591637963921812e-5,2.5914524232917994e-5,1.806000908329128e-5,2.1159448124255302e-5,9.07187908876026e-6,2.1095774185111405e-5,1.251993279724074e-5,1.966181681520851e-4,0.003192500817453592,0.001941527303669588,0.004580613351013341,0.0038894911359186324,0.012171764811400365,-0.0010864239181440638,0.005985607341111532,0.0017401718645295716,0.001511385754730199,0.004694128955428312,-1.7677619949552081e-4,3.865870404748161e-8,1.0192061469441851e-5,3.7695282708945e-6,2.0982018671481665e-5,1.5128141296389614e-5,1.4815185862404416e-4,1.1803169299154995e-6,3.582749524196826e-5,3.0281981181003258e-6,2.2842868996013734e-6,2.2034846650190493e-5,3.124982470808017e-8
2014-05-27T23:00:00Z,1.349665779604114e-5,1.8138151781380336e-5,1.671430637830356e-5,1.3178532927345106e-5,3.860467258510257e-5,2.255904516925437e-5,1.1551156715733725e-5,3.098951402880203e-5,8.592864800407318e-6,1.7399252816078704e-5,9.60146577047161e-6,1.0577879588728327e-5,1.3744179260398493e-5,-0.003841044757893819,0.0023853318224187348,-0.0013535910314015354,-0.0011658533191223341,-1.493164110843992e-4,-0.002834508476103892,3.527193110031135e-5,-0.0010780148826201597,-7.031091280609303e-4,0.002526011065560496,7.568485656062052e-4,-4.949099588831274e-4,1.4753624832143586e-5,5.689807903043482e-6,1.8322086802906722e-6,1.3592139617085632e-6,2.229539061912529e-8,8.034438301104808e-6,1.244109123545111e-9,1.1621160871505566e-6,4.943624459626017e-7,6.380731903334073e-6,5.728197512601702e-7,2.449358674016988e-7
2014-05-29T23:00:00Z,1.2891364760835662e-5,1.397380407175792e-5,2.776056520704268e-5,1.537976387095813e-5,8.156851403573316e-5,2.346130979879169e-5,2.8375545757404145e-5,1.9000911341812787e-5,8.388390980888676e-6,1.8951751775758584e-5,1.4249354957748822e-5,1.7009344293700597e-5,1.933464536865066e-5,-4.910747171127383e-5,-0.0014747864865984894,-0.001977925238392686,7.64812968387929e-5,-6.621497726229109e-4,-0.001255275873807804,-0.015530865858394804,0.0018213614243887122,5.456639123231355e-4,-0.0024222567960574537,-0.005340973193666443,-0.003679880247320355,2.4115437778735598e-9,2.1749951810535165e-6,3.912188248670764e-6,5.849388766143553e-9,4.3844232138457255e-7,1.575717519363946e-6,2.412077943114534e-4,3.3173574382512784e-6,2.977491052117905e-7,5.867327986046521e-6,2.8525994655463522e-5,1.3541518634618517e-5
2014-06-01T23:00:00Z,1.2877405595898453e-5,1.517734599901896e-5,2.3387291693184064e-5,2.4587596377346064e-5,3.703846875763e-5,4.0805829599143064e-5,4.243228587755154e-5,6.049004195822209e-5,1.5216096599851792e-5,2.964607038660822e-5,1.134290974021568e-5,1.9613777682571172e-5,1.3788818503012342e-5,0.0039943690920010155,9.971431884849835e-4,-3.562210953749201e-4,0.002201359901484068,0.010800583775910866,-0.0012780937932195258,0.01378666198599987,7.743739781549408e-4,0.001619822543277749,0.002567769546869769,0.005687296567115752,0.0016379416283793802,1.5954984443133016e-5,9.942945383419993e-7,1.268934687901079e-7,4.845985415861945e-6,1.1665260990046902e-4,1.6335237442662759e-6,1.900720487162139e-4,5.996550580435088e-7,2.6238250717107955e-6,6.59344044583178e-6,3.234534224232661e-5,2.6828527779780955e-6
2014-06-02T23:00:00Z,1.363097394841997e-5,1.4208356771381684e-5,1.2024938851187825e-5,1.992338100972969e-5,2.978204967768363e-5,1.6621582952536245e-5,1.3918516285961348e-5,3.116868928686933e-5,9.464119302739543e-6,1.6625356024869638e-5,1.979695940353433e-5,1.3892959652970349e-5,1.7264649733926515e-5,-0.0017134189338996464,-0.006252499937753342,-0.003267216177381016,-0.003882277157346792,-0.006667000017884561,-7.361343600500447e-4,0.004505686710098544,-3.5852816778625396e-4,-0.0026528279250488396,-0.007045238945842414,-0.0061146382449930314,-0.003174653414362183,2.935804443045801e-6,3.909375547160554e-5,1.0674701549740218e-5,1.5072075926456686e-5,4.444888923847274e-5,5.418937960462889e-7,2.0301212729558643e-5,1.2854244709616828e-7,7.037495999918932e-6,4.9635391804014723e-5,3.738880086713146e-5,1.0078424301321467e-5
2014-06-03T23:00:00Z,2.0251207517599387e-5,2.196705615915205e-5,3.514934268145485e-5,3.20237560753849e-5,4.3426771140545815e-5,1.8824746033686736e-5,1.982562902349733e-5,2.858036135510832e-5,8.651989023105447e-6,2.857387608749983e-5,2.4456592765022804e-5,1.5039073471015118e-5,1.7644829261685788e-5,-7.597387844455739e-4,0.0010182976218029438,-4.7079098194480196e-4,4.5449896806815104e-4,-0.0011992136827441158,0.004138957887205308,-0.0041101688119304924,0.0018536071455592662,-8.209978362110348e-4,-0.006136453877404691,-0.00236098549972219,-1.3854989065364975e-5,5.772030205908381e-7,1.036930046569531e-6,2.2164414868055085e-7,2.065693119750142e-7,1.4381134568807048e-6,1.7130972392059028e-5,1.6893487662566117e-5,3.435859450068371e-6,6.740374470632012e-7,3.7656066189515064e-5,5.5742525298984404e-6,1.9196072200138304e-10
2014-06-04T23:00:00Z,7.526199557668271e-5,6.444122760946299e-5,1.1151626531014e-4,7.371596955469304e-5,1.62059658562e-4,3.0160301237898903e-5,5.2986584786947786e-5,5.3672314973040424e-5,1.5215754666660785e-5,1.1317835875743e-4,2.5061100693977536e-5,3.315788033610007e-5,3.8994291139465366e-5,0.007109121516227113,0.002204876400384137,0.009998713019511385,0.002116592483748292,0.011973865592407762,0.010431934399189657,0.005223822307989678,0.006391119720246863,0.008841100191924411,-8.665431923997602e-4,-4.2119568831111565e-4,-0.0020329896736370756,5.053960873248328e-5,4.8614799409709094e-6,9.997426204654648e-5,4.479963742259763e-6,1.4337345722504648e-4,1.0882525530899648e-4,2.728831950545061e-5,4.084641127852834e-5,7.816505260364587e-5,7.508971042943678e-7,1.774058078518745e-7,4.133047013114983e-6
2014-06-05T23:00:00Z,2.1339999694600705e-5,2.1361007851729294e-5,3.2517315609013974e-5,2.169482427105162e-5,6.175765243568871e-5,1.4180858050942904e-5,8.155609854668943e-5,1.5130754942204964e-5,7.234254948140449e-6,3.710970612052688e-5,1.082360597545029e-5,1.9323886152561294e-5,2.4124371982152757e-5,0.006018997371996626,0.0057529437526167015,0.006853162180650685,0.0035497882766222233,0.01739364431530177,0.005841996761304813,0.014249112410558595,0.0046435532764972365,0.0073640392978457925,0.005041223511270232,0.005842714565970297,0.001843618915149392,3.622832936410229e-5,3.3096361820771535e-5,4.696583187430085e-5,1.2600996808844574e-5,3.025388625672296e-4,3.4128926159095924e-5,2.03037204488735e-4,2.156258703166822e-5,5.422907478021715e-5,2.5413934490583767e-5,3.4137313499401476e-5,3.398930704296621e-6
2014-06-09T23:00:00Z,7.3458129320753825e-6,1.312529494381323e-5,1.2788284355783174e-5,1.625457467035342e-5,3.858056464073018e-5,1.6625583279439326e-5,1.4730200798695386e-5,1.8751839585547804e-5,8.821032854256658e-6,1.4024424144358578e-5,1.9487111949449085e-5,1.646468084010365e-5,2.0387290632280967e-5,2.166560353193958e-4,0.0015911302580491338,2.5918839329541754e-4,0.0014486281251926414,-0.0011650417148008074,4.044158390605901e-4,8.180782729620972e-4,-1.332690909947587e-4,0.0016898815209778206,-1.4682940285126733e-4,-8.864184256776042e-4,0.010657327118765991,4.693983764031929e-8,2.531695498079503e-6,6.717862321906005e-8,2.098523445099147e-6,1.3573221972260058e-6,1.635521708830811e-7,6.692520606926477e-7,1.7760650614569275e-8,2.8556995549423126e-6,2.1558873541659753e-8,7.857376253807623e-7,1.1357862131638502e-4
2014-06-10T23:00:00Z,1.6286913404604766e-5,2.6755337901880447e-5,2.6965989920836255e-5,3.175122810014584e-5,5.7674328631901426e-5,1.7633128564795432e-5,2.898893004998138e-5,2.2024784218596723e-5,1.692376753719989e-5,2.3268337163879323e-5,1.2654954009105148e-5,1.5282813558601716e-5,2.070304882618655e-5,-0.002458187963629399,-0.0018177420352785134,-0.007686510221603271,-0.0077778614998713635,-0.006811224770530089,-0.0013990889635504544,-0.002336549650955533,-0.0034558134878430735,-0.006597323490709073,-0.0036593367609043526,-0.004517052409349631,-0.004595666319398006,6.042688064532452e-6,3.304186106818472e-6,5.908243938681156e-5,6.0495129511181215e-5,4.639278287468266e-5,1.957449927928685e-6,5.4594642713804225e-6,1.194264686275811e-5,4.3524677241061745e-5,1.3390745529705959e-5,2.040376246881131e-5,2.1120148919249217e-5
2014-06-11T23:00:00Z,1.194947152752798e-5,1.139717738789423e-5,2.032268693110819e-5,1.5059260987574516e-5,4.953977529790228e-5,3.881851772545131e-5,1.8254525375474616e-5,4.666061613858299e-5,1.749788437222487e-5,1.813345661351613e-5,1.7996388875013508e-5,8.468081246533734e-6,1.5152823620922275e-5,7.477357223333314e-4,-0.0028212053430234363,-5.02684102171358e-4,-4.1030056097035583e-4,8.573272672354193e-4,-0.007949225856268782,-0.007648020161123981,-0.007263673204369603,-0.001149963924163444,-0.002527047191316356,0.0014281049635744836,-0.004485434484220008,5.591087104533489e-7,7.959199587503984e-6,2.526913065758242e-7,1.6834655033258868e-7,7.350100431453521e-7,6.319019171397215e-5,5.849221238495888e-5,5.276094841987697e-5,1.3224170268773874e-6,6.3859675071398844e-6,2.039483786986077e-6,2.0119122512230007e-5
2014-06-12T23:00:00Z,2.9734644601551254e-5,2.9645982089395377e-5,4.618111600538057e-5,5.090685802663879e-5,6.296421303613524e-5,3.512593547363165e-5,4.222973926495183e-5,3.2342684515631274e-5,1.886188346007451e-5,4.552186570456871e-5,2.7956049350594427e-5,3.3380892753832674e-5,2.8926574907552463e-5,-0.0012063018664667524,-0.004425912850836156,-0.0019956664630473853,-0.0020288342978318497,0.0037815057622196946,0.0030249947384177744,-0.0031011755541765496,0.0030109908309920996,-1.8265563071473423e-4,-0.005370383277609747,-0.008313604495542748,-0.002232373093766782,1.4551641930411705e-6,1.9588704563196627e-5,3.982684631732061e-6,4.1161686080588545e-6,1.4299785829700753e-5,9.15059316745522e-6,9.617289817822228e-6,9.066065784318494e-6,3.336307943179736e-8,2.884101654843041e-5,6.911601970830859e-5,4.983489629773873e-6
2014-06-15T23:00:00Z,1.7297242319585378e-5,2.4519828189051715e-5,3.1186025448572085e-5,2.1715737271063883e-5,9.218137175432664e-5,2.9053030456969728e-5,1.6191617594184545e-5,2.0567611700503037e-5,1.9502326302857673e-5,3.8552046445008415e-5,1.1570075670233105e-5,2.0920813241393223e-5,1.996679396258522e-5,-0.002610588864794927,-0.0031947589980134694,-0.006181448252695176,-0.002198602518500792,-0.013908656598671243,0.002421755825018579,0.0025996140020954073,9.964917090901082e-4,-0.005302396359162742,5.56896246061811e-4,-0.00453642050016434,0.001135277748129937,6.815174220991266e-6,1.0206485055388027e-5,3.821030250074825e-5,4.833853034358025e-6,1.9345072837976111e-4,5.8649012760114175e-6,6.7579929598905e-6,9.929957262853248e-7,2.8115407149662303e-5,3.1013342887773713e-7,2.0579110954311278e-5,1.2888555653989806e-6
2014-06-16T23:00:00Z,1.705385302758061e-5,2.7600426706765967e-5,3.3006949389157346e-5,7.31764619885491e-5,4.5772015236384726e-5,2.416414587102184e-5,1.7015090355147157e-5,3.992128029099086e-5,1.3773249344453452e-5,4.934254510457215e-5,2.127231537213748e-5,1.991738930932798e-5,2.456089674395348e-5,0.0033104211749312995,0.004516041499471157,0.003566555097874513,0.0020171662686525593,0.0076524385908243175,0.0037256611589384647,3.8388029509128785e-4,0.0022835355739285745,0.0021005103063949093,-0.0018389357932768746,7.853444197909454e-4,4.846700126837078e-4,1.0958888355433525e-5,2.0394630824945697e-5,1.2720315266174678e-5,4.0689597553896895e-6,5.855981638633727e-5,1.3880551071222704e-5,1.4736408095937423e-7,5.2145347173973045e-6,4.412143547271236e-6,3.381684851794848e-6,6.167658576967766e-7,2.349050211948255e-7
2014-06-17T23:00:00Z,8.84339993070384e-6,1.3175006875525052e-5,1.654671859007977e-5,1.1961176997786603e-5,3.3870634574814136e-5,2.4911918394105057e-5,2.5593037286619647e-5,2.8997556420208073e-5,1.7581724974053463e-5,1.6115086224783658e-5,1.1708256278782984e-5,1.4070365035083469e-5,9.797275433934173e-6,0.0026019722199226436,-0.0025935170306841115,-5.339523188290229e-4,0.0014264101815939512,0.004367252598902027,0.005885486875891743,0.0044487468795431084,0.007565826407202714,0.0015381848182780544,-0.0019354604620041016,0.0022269619160510956,-0.0011497425312541054,6.77025943324917e-6,6.726330588448531e-6,2.8510507878289056e-7,2.0346460061548886e-6,1.9072895262616512e-5,3.463895576629395e-5,1.9791348798244543e-5,5.724172922392592e-5,2.366012535181091e-6,3.7460071999811303e-6,4.959359375541967e-6,1.3219078881745977e-6
2014-06-18T23:00:00Z,1.1096822225681626e-5,1.2537503127980673e-5,1.901776425482512e-5,9.605054311517942e-6,3.5682311764102613e-5,1.6677632013662687e-5,1.6549095922069804e-5,1.6072344856562612e-5,8.484442864586072e-6,2.871733896311536e-5,3.66105983754553e-5,4.473161824387917e-5,8.309682963103975e-6,0.00578195773679635,0.006619460379265973,0.007109907578655594,0.007004732716785256,0.009614467874971666,-8.048463648062665e-4,0.0036091473921224804,0.0012103416734499106,0.010713619039229627,0.013378311609461235,0.004402385365899875,0.0019085869100123887,3.343103527009918e-5,4.381725571267202e-5,5.0550785777024254e-5,4.906628043360175e-5,9.243799251886219e-5,6.477776709418617e-7,1.30259448980645e-5,1.4649269664895301e-6,1.1478163291774356e-4,1.7897922151984528e-4,1.9380996909889374e-5,3.6427039930706377e-6
2014-06-19T23:00:00Z,1.4985914601116862e-5,1.940136929443564e-5,2.301563089291017e-5,1.6346673435745688e-5,4.672556534329848e-5,8.607308582278522e-6,1.2108266768940786e-5,9.92909940821509e-6,5.449514293107676e-6,1.913586240409582e-5,1.545624765311814e-5,2.1455885880178967e-5,1.7405246007010105e-5,4.065964347281792e-4,2.8383153654942817e-05,-0.003670695669326207,-1.5595087579001188e-4,-0.004988344079579932,0.001996250847545511,-0.002135556888143597,0.0019783307918208592,-0.002247253045748465,-0.006842583342644204,0.002684010200107778,0.0031353652933834297,1.653206607336665e-7,8.056034114000937e-10,1.3474006696810172e-5,2.4320675659671713e-8,2.4883576656280156e-5,3.985017446326171e-6,4.560603222497564e-6,3.913792721866548e-6,5.0501462516257535e-6,4.6820946801031926e-5,7.203910754282595e-6,9.83051552295336e-6
2014-06-22T23:00:00Z,2.740641681013469e-5,3.857704301701775e-5,5.3634254130576177e-5,5.875356737568057e-5,6.173680042635898e-5,1.053710053721836e-5,2.066581767402649e-5,1.4037033617597194e-5,7.1158328242230545e-6,4.8443376791251795e-5,2.3684109461909357e-5,2.044385598184293e-5,4.502514999036584e-5,-0.00618855417152453,-0.006711339023175,-0.006651141019606399,-0.007955684686068665,-0.0036002427076162746,1.4627927027888177e-4,0.001189287692586305,-3.6681730362442266e-4,-0.006994489085036193,0.0045607797285303064,-0.003871377807795895,-0.006576687846539642,3.8298202733893656e-5,4.5042071483991564e-5,4.423767686269085e-5,6.329291882414747e-5,1.2961747553744164e-5,2.1397624913322143e-8,1.4144052157372574e-6,1.345549342382919e-7,4.892287756069044e-5,2.0800711732172975e-5,1.4987566130694548e-5,4.325282303082223e-5
2014-06-23T23:00:00Z,1.6464529220287266e-5,2.0002835459318964e-5,2.335976758597598e-5,1.7161108770647935e-5,3.853426891025567e-5,3.1403780723865606e-5,1.766034499343938e-5,4.507169597533545e-5,1.863857961832542e-5,2.3605050685658533e-5,1.3633310359184372e-5,1.9227632303690012e-5,1.665322253484357e-5,0.0014185934262478384,-0.0011118242048997473,0.0015774112713913269,0.002355355645251578,-1.0793793579111366e-4,-0.004202537406831297,-7.452085384418439e-4,-0.006287335670456251,0.0011473527694185748,-0.0015671528046770078,-7.457642921568919e-4,0.0033145041500208805,2.0124073089935813e-6,1.2361530626009554e-6,2.488226319112402e-6,5.547700215618476e-6,1.1650597982846576e-8,1.7661320655816324e-5,5.553357657666291e-7,3.9530589832991554e-5,1.3164183774924733e-6,2.4559679132070117e-6,5.5616437945627e-7,1.0985937760505639e-5
2014-06-24T23:00:00Z,2.8955576206173774e-5,2.7229124940366148e-5,4.5346427710353126e-5,3.7042980774540774e-5,9.430679098418887e-5,2.9111681863401895e-5,1.1580142139975257e-5,3.6557178620579633e-5,1.432986159269898e-5,5.0330998013792784e-5,3.822273106967043e-5,3.602317864991081e-5,3.252125515215359e-5,-0.008856983556571052,-0.008961826408752316,-0.012841767925776182,-0.006725418576502662,-0.011944870506068739,0.006735792431111776,-7.130948371880663e-4,0.004737066357702879,-0.009412380669353126,-0.004901653251796034,-0.00828928726272693,-0.010583556673992689,7.844615772137e-5,8.031433258061043e-5,1.649110034594939e-4,4.523125502916709e-5,1.4267993140675085e-4,4.537089967502269e-5,5.085042468242748e-7,2.2439797677280423e-5,8.859290986481241e-5,2.4026204600842636e-5,6.871228332400692e-5,1.1201167187161518e-4
2014-06-25T23:00:00Z,3.733379800798414e-5,3.871273007077716e-5,6.46811108450872e-5,5.869836078635439e-5,8.598463445794986e-5,2.799487241461818e-5,2.2482559949053995e-5,3.34227789608304e-5,2.4629849857391726e-5,7.153956345951844e-5,1.776137256230375e-5,1.9313550984908357e-5,2.9747944720690845e-5,-0.0043241734855854475,0.0027606367633641327,-0.006609477691737808,-0.00817923987512259,4.914631137538095e-4,-1.6235095173655623e-4,-0.00562527874829577,-0.0011080786184427538,-0.007600403968865521,0.008199037676458687,-0.0018682794546016623,-0.00472685999053013,1.8698476333440196e-5,7.621115339237594e-6,4.368519535757975e-5,6.689996493479541e-5,2.4153599218058986e-7,2.635783152976561e-8,3.164376099602802e-5,1.227838224650002e-6,5.7766140489946766e-5,6.722421881998907e-5,3.490468120486685e-6,2.2343205370074502e-5
2014-06-26T23:00:00Z,1.688601826141515e-5,1.8841535783048012e-5,2.4481067051127923e-5,2.5520033862627495e-5,4.920968279246548e-5,1.7444037829055793e-5,5.894052697708229e-5,2.8055235513601048e-5,1.2557713804722656e-5,2.6175566291020013e-5,1.893270359289168e-5,1.134492765728252e-5,1.576825540075396e-5,8.517369864549096e-4,0.0017382972902471039,8.854433033036457e-4,0.0016874612408805945,-0.002414128829713036,0.004303083234779237,-0.002818549573621709,0.0018988122818921482,-0.0010834237246122314,-0.0015828612595836233,0.005419954976913388,0.002411189456033469,7.254558940952909e-7,3.021677469280424e-6,7.84009843365272e-7,2.8475254394742757e-6,5.828018006451632e-6,1.8516525325438142e-5,7.94422169896312e-6,3.605488081864467e-6,1.1738069670526402e-6,2.5054497670906545e-6,2.9375911951768206e-5,5.813834592886976e-6
2014-06-29T23:00:00Z,3.350719145323455e-5,2.44426009623483e-5,4.303765024950591e-5,3.803963915969759e-5,5.678459450457288e-5,8.222099677179302e-6,2.5006580847339388e-5,1.418233625623544e-5,7.358593023840537e-6,4.445343485596606e-5,1.4453618290656902e-5,1.994691142252284e-5,2.4878359364299797e-5,0.006812064984218935,2.68144442078011e-4,-0.001537071438365345,0.003633400124341435,-0.002758320088013022,0.0023274764802447834,0.005709438474342576,-4.3355071054573813e-4,0.0021440413631879096,-0.005430178464541413,-0.0010088265777579153,-9.441381760382228e-4,4.640422934922172e-5,7.190144181732781e-8,2.3625886066385104e-6,1.3201596463564354e-5,7.608329707936166e-6,5.417146766092646e-6,3.259768769230328e-5,1.8796621861471442e-7,4.5969133670606695e-6,2.948683815676934e-5,1.017731063990747e-6,8.913968954527822e-7
2014-06-30T23:00:00Z,1.1955048175443848e-5,1.7346874988698605e-5,1.9214079233853337e-5,2.510511098926709e-5,4.577642416512695e-5,1.5923630554190144e-5,3.7271455071581664e-5,4.5066700506674645e-5,1.3610707222866602e-5,2.155849763233856e-5,4.096864385874807e-5,1.400373523366873e-5,2.387368680881366e-5,0.0032803522022888387,0.005871540297986755,0.005598248556898611,0.004254187668482956,0.00507235564891495,0.011384801751535889,0.0031694918286948592,0.006640724881079585,0.006281839889595631,-0.006670965267327134,0.006777417037644895,0.006286001353508652,1.0760710571061235e-5,3.447498547088239e-5,3.1340386904817376e-5,1.809811271867245e-5,2.5728791829079405e-5,1.2961371092177465e-4,1.0045678452163483e-5,4.409922694618947e-5,3.946151239851485e-5,4.4501777597884974e-5,4.59333817021593e-5,3.951381301631261e-5
2014-07-01T23:00:00Z,1.4060957107992586e-5,1.840431692301473e-5,2.9170493684551285e-5,1.2996292007645544e-5,5.153299802396461e-5,1.2424363292364556e-5,2.3996987151542565e-5,1.880102307671756e-5,6.839116085277049e-6,2.4495554186362865e-5,6.559864381492416e-5,1.1766722742442504e-5,1.2918464438400945e-5,0.002020737294225583,0.004574624082049894,-0.0025399562481940308,0.002251436872446888,5.094614375114048e-4,-2.056887411718833e-4,0.009440094470324567,6.282266483514931e-4,-5.52966525823706e-4,0.01311372747160533,0.002154121009967369,-8.94559856803312e-5,4.0833792122741305e-6,2.0927185492070835e-5,6.4513777427398965e-6,5.068967990613425e-6,2.5955095631118703e-7,4.2307858244874e-8,8.911538360865247e-5,3.9466872169895056e-7,3.0577197868153927e-7,1.719698481995363e-4,4.640237325582838e-6,8.00237337403962e-9
2014-07-02T23:00:00Z,2.516408534693856e-5,3.527825482042321e-5,4.967782269127017e-5,3.086142947354639e-5,7.930908695144562e-5,7.419865011031168e-6,3.613052237932979e-5,6.170297963689417e-6,1.0068894848068287e-5,6.35425954207563e-5,1.4721279620190892e-5,1.3345103692190134e-5,1.4973513972966405e-5,0.00825689470883706,0.009534435070353453,0.009259522296204636,0.011322376040743265,0.008729567344214928,0.006304152107009742,0.008769764296788551,0.005560802941210419,0.010487880509344905,0.00923151108631437,0.0068353645504881655,0.010070876585006161,6.817631023282143e-5,9.090545211078586e-5,8.573875315391078e-5,1.2819619920799712e-4,7.620534601718368e-5,3.974233378831537e-5,7.69087658212272e-5,3.0922529350974444e-5,1.0999563757829674e-4,8.522079693674513e-5,4.672220853807028e-5,1.0142255519042535e-4
2014-07-06T23:00:00Z,2.0194965713035045e-5,1.791904180442235e-5,3.4189089045211194e-5,3.9560329906232054e-5,5.6964598676908306e-5,1.346999460745376e-5,1.6613334466387087e-5,2.529917492191434e-5,1.3187410087207813e-5,3.632486639533259e-5,6.659227744028792e-6,1.3881929567101448e-5,1.6714563486767937e-5,-0.010609033090324793,-0.006556428596049102,-0.013956874211631387,-0.009481827391843112,-0.010627034360089382,-0.007696859967680325,-0.0015064862115963251,-0.003991960829536012,-0.011601917913592885,-9.43344953217462e-4,-0.006018913411237392,-0.00795600132923191,1.1255158311160643e-4,4.29867559350904e-5,1.9479433775930125e-4,8.990505068870635e-5,1.1293385929052036e-4,5.924165336207998e-5,2.2695007057298476e-6,1.5935751264549847e-5,1.3460449927374748e-4,8.898997007608556e-7,3.622731865197334e-5,6.329795715073992e-5
2014-07-07T23:00:00Z,3.091441357022132e-5,3.1288583749915535e-5,5.486452145130345e-5,4.685454806482093e-5,7.970599336168349e-5,5.0953897436048155e-5,1.1894494543779133e-5,5.8508509123877866e-5,3.124160500741984e-5,5.5303232727803326e-5,1.124850655828585e-5,2.012914304731067e-5,2.21633549527514e-5,-0.010649624575723493,-0.011062211043212145,-0.013984164978872116,-0.013802120978084531,-0.019893497961126272,-0.013585428337883343,-0.0011310678950753328,-0.0068602896456306794,-0.014279281963464285,-0.001743901330261366,-0.012511065073891103,-0.006401807931778691,1.1341450360385379e-4,1.2237251316456473e-4,1.9555687015631335e-4,1.904985434936811e-4,3.9575126112933513e-4,1.8456386312376376e-4,1.279314583270144e-6,4.7063574021947515e-5,2.0389789339211645e-4,3.041191849687362e-6,1.565267492831378e-4,4.098314479538457e-5
2014-07-08T23:00:00Z,2.21140637791379e-5,2.3672304513147672e-5,3.2470922758619e-5,3.304979988267274e-5,7.05587088917773e-5,3.736467517963955e-5,1.1075966381161e-4,3.665707107586763e-5,2.0993975664375785e-5,4.137268878506596e-5,2.718463671041849e-5,2.0516266811853025e-5,1.8208721478720912e-5,0.001218680076734202,0.0014258268853346578,0.003279971702751183,0.003647804007069766,0.007322964696179213,0.006258691195075272,0.006506382223154361,0.004384445569099782,0.005606427019174021,-0.011943552523288048,-0.003299371654385652,-0.001854542433354922,1.4851811294288808e-6,2.0329823069431316e-6,1.0758214370848497e-5,1.3306474073994241e-5,5.362581194148711e-5,3.917121547531274e-5,4.233300963377909e-5,1.922336294839871e-5,3.1432023921324496e-5,1.426484468765403e-4,1.0885853313763516e-5,3.4393276371139954e-6
2014-07-09T23:00:00Z,7.78074221513917e-5,5.951171254444e-5,1.0514123592489e-4,9.919421672001784e-5,1.9495542929918e-4,4.476176533267207e-5,7.633005731945974e-5,6.666863011250194e-5,5.7930358785002904e-5,1.1812930432642e-4,1.028521950033306e-5,5.2534061890953634e-5,4.3125703972775755e-5,-0.01732208764331311,-0.009923719829203037,-0.01322211220442071,-0.01522929670151818,-0.020916175772063283,-0.005179678879295935,-0.004875123582545271,-0.004017915837907893,-0.016559148796856604,0.0043513053701556,-0.00698080767737963,-0.007549512436733963,3.000547203226208e-4,9.848021524851756e-5,1.748242511462911e-4,2.3193147802287253e-4,4.374864089278471e-4,2.682907329262439e-5,2.376682994508904e-5,1.6143647680511085e-5,2.742054088764375e-4,1.8933858424344967e-5,4.873167582856239e-5,5.6995138032400775e-5
